                  Mean            SD         Naive SE        MCSE         ESS    
     y[114]    1.8910000000  0.4304698646 0.01361265236 0.06520821352   43.579366
     y[182]    2.6490000000  0.7485715459 0.02367191077 0.07312774211  104.785768
      y[92]    1.9910000000  0.2469412480 0.00780896792 0.01538036266  257.782912
  phi[1][1]    0.0305572260  0.0334977158 0.00105929078 0.00680611029   24.223251
  phi[1][2]    0.0010017215  0.0306085350 0.00096792687 0.00099401042  948.207132
  phi[1][3]    0.0017306905  0.0050086799 0.00015838837 0.00053780686   86.734900
  phi[1][4]    0.0045092748  0.0218325197 0.00069040489 0.00293234179   55.434297
  phi[1][5]    0.0027715733  0.0092479869 0.00029244702 0.00113635866   66.231344
  phi[1][6]    0.4343996463  0.0924701549 0.00292416305 0.01726936613   28.671497
  phi[1][7]    0.0567063159  0.0778987203 0.00246337383 0.02265222025   11.826033
  phi[1][8]    0.0550852704  0.0409743667 0.00129572324 0.00600718375   46.524602
  phi[1][9]    0.0429252028  0.0345678391 0.00109313106 0.00720943845   22.990139
 phi[1][10]    0.3703130786  0.0919489990 0.00290768265 0.02042333822   20.269384
      y[15]    2.0730000000  0.8404625973 0.02657776095 0.26065750197   10.396719
      y[59]    1.8530000000  0.9360914845 0.02960181189 0.24163356095   15.007974
      y[26]    2.9740000000  0.2266613672 0.00716766178 0.02600000000   75.999076
      y[64]    2.0500000000  0.6179659229 0.01954179833 0.17249154569   12.834928
     y[115]    1.3360000000  0.5053309404 0.01597996744 0.09089921158   30.905199
     y[189]    2.0160000000  0.4999939940 0.01581119837 0.02963481436  284.659153
     y[122]    1.8220000000  0.4455496768 0.01408951790 0.05368219237   68.886129
      y[49]    1.4620000000  0.4988033729 0.01577354763 0.13815289437   13.035833
      y[96]    1.9890000000  0.2119526455 0.00670253116 0.03433333333   38.110596
      y[75]    1.8310000000  0.8872577000 0.02805755204 0.23205100014   14.619505
  phi[2][1]    0.0028793344  0.0164626771 0.00052059556 0.00101536158  262.881163
  phi[2][2]    0.0014229604  0.0041047991 0.00012980515 0.00039869333  106.000004
  phi[2][3]    0.0020874359  0.0047541647 0.00015033989 0.00051988633   83.624139
  phi[2][4]    0.0133766134  0.0280035285 0.00088554932 0.00702305456   15.899132
  phi[2][5]    0.0012267467  0.0051094986 0.00016157653 0.00046147842  122.589638
