# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = gauss_3.data.R
# init = 2 (Default)
# random
#   seed = 1244945199
# output
#   file = gauss_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
-6.54614,1,0.618411,2,3,0,2.31368,-0.520445
-6.20366,1,0.618411,1,1,0,2.68766,-0.314271
-6.12833,1,0.618411,2,3,0,3.06076,-0.172525
-5.40945,0.99887,0.618411,3,7,0,0.839822,1.97196
-4.33597,1,0.618411,2,3,0,0.794277,1.1419
-4.70245,0.904878,0.618411,2,3,0,0.671714,1.08148
-4.16594,0.923964,0.618411,2,3,0,1.03527,0.903434
-4.19918,0.999457,0.618411,2,3,0,0.914446,0.997681
-4.19918,0.781122,0.618411,3,7,0,0.914446,0.997681
-4.6712,0.958309,0.618411,3,7,0,2.01817,0.660739
-5.08165,0.959917,0.618411,2,3,0,0.675286,1.59576
-4.09169,1,0.618411,3,7,0,1.37548,1.24803
-4.08031,0.998963,0.618411,2,3,0,1.29052,1.30901
-5.45867,0.644039,0.618411,3,5,0,2.95101,0.414672
-5.75773,0.976298,0.618411,2,3,0,1.70334,-0.136893
-4.88531,0.751302,0.618411,2,3,0,2.56014,1.15191
-4.22957,0.952572,0.618411,3,7,0,0.916579,1.38704
-4.56274,0.970493,0.618411,3,7,0,0.808656,1.53856
-4.95839,0.992031,0.618411,3,7,0,2.60204,0.896509
-4.85813,0.995177,0.618411,2,3,0,2.47801,1.40437
-4.36763,0.993115,0.618411,3,7,0,1.14598,0.666428
-4.04548,0.981973,0.618411,2,3,0,1.14632,1.23094
-5.40806,0.841421,0.618411,2,3,0,2.55714,2.11281
-6.7844,0.89775,0.618411,2,3,0,5.6432,1.29284
-9.3162,0.973763,0.618411,3,7,0,3.59143,4.14478
-8.79348,1,0.618411,1,1,0,4.29841,3.96859
-8.24241,0.997541,0.618411,2,3,0,3.74727,3.68027
-7.31756,1,0.618411,3,7,0,0.928909,-0.236608
-5.78561,1,0.618411,2,3,0,3.051,0.115633
-5.61198,0.954398,0.618411,3,7,0,3.2731,1.85058
-4.8071,0.994744,0.618411,2,3,0,2.08117,1.78974
-5.93924,0.960532,0.618411,2,3,0,2.95052,2.39606
-4.9397,0.980259,0.618411,2,3,0,2.47413,1.6091
-5.20046,0.951396,0.618411,3,7,0,2.92705,0.865627
-4.20606,0.984012,0.618411,3,7,0,1.5506,0.969975
-5.34686,0.851122,0.618411,2,3,0,2.34354,0.179559
-4.5665,0.863423,0.618411,2,3,0,0.705856,1.14763
-5.56048,0.893908,0.618411,3,5,0,3.51117,1.22975
-5.93371,0.964662,0.618411,3,7,0,4.06083,0.915426
-6.08914,0.999129,0.618411,3,7,0,4.33911,0.986323
-4.51013,0.935309,0.618411,3,7,0,1.11015,1.75407
-4.51013,0.979821,0.618411,1,1,0,1.11015,1.75407
-4.30517,0.998469,0.618411,2,3,0,1.07029,0.742413
-4.19449,0.999998,0.618411,3,7,0,1.00907,1.44632
-4.29528,0.995215,0.618411,3,7,0,1.60832,0.850486
-4.13949,0.985261,0.618411,3,7,0,1.46705,1.28675
-4.08532,0.999499,0.618411,2,3,0,1.35628,1.25184
-4.08532,0.717798,0.618411,2,3,0,1.35628,1.25184
-4.42882,0.980251,0.618411,3,7,0,1.8763,0.916591
-5.56032,0.903167,0.618411,2,3,0,3.0166,0.337051
-5.39289,0.988351,0.618411,2,3,0,3.26589,1.14455
-5.22915,1,0.618411,1,1,0,3.01715,1.02008
-5.45055,0.972401,0.618411,3,7,0,3.17077,1.67829
-4.24674,1,0.618411,3,7,0,0.907358,1.39576
-4.52725,0.910617,0.618411,2,3,0,1.69158,0.611292
-4.52778,0.978369,0.618411,2,3,0,1.32747,0.528429
-4.16268,0.929493,0.618411,2,3,0,1.2636,1.47424
-4.45751,0.847982,0.618411,2,3,0,1.6105,0.644285
-4.13912,0.964528,0.618411,2,3,0,1.44631,1.31971
-4.4029,0.941649,0.618411,2,3,0,1.80033,0.862855
-5.47019,0.886525,0.618411,2,3,0,2.2231,0.0527223
-4.91346,0.986714,0.618411,3,7,0,2.12275,0.457515
-4.99868,0.991802,0.618411,2,3,0,1.74202,0.257339
-6.97936,0.892176,0.618411,2,3,0,2.03105,-0.669131
-5.54428,0.965159,0.618411,3,5,0,1.72824,2.37474
-7.89796,0.911091,0.618411,3,7,0,4.29914,3.46541
-8.16182,1,0.618411,1,1,0,4.51976,3.60847
-8.51539,0.955702,0.618411,2,3,0,8.40858,2.96575
-8.37559,1,0.618411,1,1,0,7.49243,3.143
-4.42266,0.996538,0.618411,3,5,0,1.34141,1.72659
-5.04901,0.916537,0.618411,2,3,0,2.47992,1.77476
-4.73197,0.998978,0.618411,2,3,0,2.03719,1.7341
-5.10367,0.959579,0.618411,2,3,0,0.709359,1.67628
-5.66717,0.892422,0.618411,3,7,0,0.908058,2.12211
-4.81614,1,0.618411,1,1,0,0.959386,1.8382
-5.11497,0.894709,0.618411,2,3,0,1.97099,2.10381
-4.42839,1,0.618411,2,3,0,1.64624,1.63898
-5.48985,0.884133,0.618411,3,7,0,1.14033,2.21636
-4.38142,1,0.618411,2,3,0,1.87153,1.08043
-4.79099,0.972962,0.618411,2,3,0,1.01304,0.47183
-4.85862,1,0.618411,2,3,0,0.781368,1.67508
-6.11929,0.886569,0.618411,3,5,0,4.15097,1.81923
-6.5794,0.974977,0.618411,2,3,0,5.20887,0.908385
-7.70653,0.977253,0.618411,2,3,0,7.779,1.25807
-5.82193,1,0.618411,2,3,0,3.91174,1.27041
-5.98803,0.997875,0.618411,2,3,0,4.18348,1.07572
-4.97476,0.997905,0.618411,2,3,0,1.88387,2.0279
-4.96993,0.997733,0.618411,2,3,0,2.62749,1.41337
-4.58631,1,0.618411,3,7,0,0.728933,0.956237
-5.25114,0.729995,0.618411,3,7,0,2.475,0.324867
-6.79966,0.967214,0.618411,3,7,0,1.9988,-0.596458
-6.34634,0.991432,0.618411,3,7,0,3.3861,-0.235994
-5.19812,0.88247,0.618411,3,7,0,2.54705,0.426449
-5.36112,0.990178,0.618411,2,3,0,2.17638,0.114434
-6.34092,0.893826,0.618411,3,7,0,4.63504,1.70039
-6.09154,1,0.618411,1,1,0,4.26224,1.57692
-6.75634,0.956372,0.618411,2,3,0,5.09658,0.235576
-5.23811,0.952186,0.618411,3,7,0,0.564502,1.1194
-4.84715,1,0.618411,2,3,0,0.65216,0.977817
-5.12296,0.814315,0.618411,2,3,0,2.85798,0.977341
-4.90821,0.978702,0.618411,3,7,0,2.06853,0.433068
-5.14404,0.997579,0.618411,2,3,0,2.50547,0.459256
-5.41344,0.968142,0.618411,3,7,0,3.02298,1.7868
-6.13453,0.958029,0.618411,3,7,0,2.14652,-0.326853
-6.13453,0.621421,0.618411,3,7,0,2.14652,-0.326853
-7.06116,0.814656,0.618411,1,1,0,1.76243,-0.63441
-6.63984,1,0.618411,1,1,0,2.01081,-0.536649
-4.73995,0.999692,0.618411,3,7,0,1.05447,0.474298
-4.9111,0.807462,0.618411,3,7,0,2.57746,1.017
-6.8113,0.82329,0.618411,2,3,0,2.47158,-0.645119
-7.10953,1,0.618411,2,3,0,3.8353,-0.684326
-4.11425,0.952196,0.618411,3,5,0,1.31566,1.37697
-4.48165,0.893014,0.618411,2,3,0,0.73826,1.24583
-4.48165,0.344202,0.618411,1,1,0,0.73826,1.24583
-4.14726,0.934982,0.618411,2,3,0,1.30508,1.44106
-4.118,0.991797,0.618411,2,3,0,1.45019,1.20281
-4.13782,0.99793,0.618411,1,1,0,1.47861,1.25183
-4.13782,0.864623,0.618411,2,3,0,1.47861,1.25183
-4.71064,0.921885,0.618411,2,3,0,2.30967,1.02605
-4.59409,0.955122,0.618411,3,7,0,2.15151,1.02193
-4.85145,0.978122,0.618411,2,3,0,1.88286,1.93311
-4.83459,1,0.618411,2,3,0,1.86695,1.92525
-4.11825,0.937364,0.618411,2,3,0,1.24193,0.922473
-4.05615,0.99639,0.618411,2,3,0,1.27741,1.2142
-4.18002,0.966947,0.618411,2,3,0,0.896288,1.10007
-4.35353,0.793865,0.618411,2,3,0,1.83862,1.1299
-4.27782,1,0.618411,1,1,0,1.72746,1.13718
-4.79701,0.950538,0.618411,3,7,0,0.812349,0.647431
-5.12929,0.960451,0.618411,2,3,0,1.29568,0.204762
-4.92995,0.96251,0.618411,2,3,0,2.59806,1.33616
-5.54301,0.967794,0.618411,2,3,0,1.6263,-0.0342166
-5.71799,0.935961,0.618411,3,7,0,3.68331,0.830441
-4.71985,0.990922,0.618411,3,7,0,0.691174,1.38642
-4.51704,0.926742,0.618411,2,3,0,1.27642,0.538455
-4.9897,0.989199,0.618411,3,7,0,1.89249,0.297033
-5.27682,0.901349,0.618411,2,3,0,1.00037,0.274424
-5.12978,0.994569,0.618411,2,3,0,1.08967,2.05321
-4.1892,0.98843,0.618411,2,3,0,0.888965,1.23457
-4.22383,0.959761,0.618411,3,7,0,1.15781,1.54374
-4.13092,0.860546,0.618411,2,3,0,1.3472,0.940714
-4.31506,0.936635,0.618411,2,3,0,1.1142,1.61597
-4.24863,1,0.618411,2,3,0,1.35129,1.56157
-4.54964,0.986267,0.618411,2,3,0,1.89553,1.61238
-5.54572,0.933354,0.618411,2,3,0,2.74534,2.14567
-4.51585,0.978133,0.618411,3,7,0,1.1174,0.57306
-4.7629,0.770334,0.618411,2,3,0,2.35965,0.958231
-4.30578,0.991166,0.618411,3,5,0,0.810245,1.12908
-4.4094,0.88527,0.618411,2,3,0,1.86287,0.9437
-4.48041,0.946592,0.618411,2,3,0,1.5488,1.73495
-5.34623,0.919372,0.618411,2,3,0,3.18832,1.04226
-7.08877,0.934576,0.618411,2,3,0,3.41901,-0.738094
-5.22376,0.984228,0.618411,3,5,0,2.92478,0.793609
-5.32057,0.979211,0.618411,3,7,0,2.83387,1.83144
-6.1984,0.914858,0.618411,2,3,0,2.05967,2.68864
-5.63,0.973962,0.618411,3,7,0,1.4881,-0.0510794
-5.63,0.0588943,0.618411,1,1,0,1.4881,-0.0510794
-5.0844,0.997191,0.618411,2,3,0,2.81716,1.03033
-4.26608,0.986813,0.618411,3,5,0,1.48926,0.807057
-4.33676,0.922289,0.618411,2,3,0,1.42901,1.63463
-4.88556,0.90273,0.618411,3,7,0,0.722756,1.5902
-4.25668,1,0.618411,2,3,0,1.0557,0.792357
-5.22011,0.862323,0.618411,2,3,0,1.4906,0.128975
-4.38861,0.984399,0.618411,2,3,0,0.800758,1.35573
# 
#  Elapsed Time: 0.024163 seconds (Warm-up)
#                0.041832 seconds (Sampling)
#                0.065995 seconds (Total)
# 
