# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = gauss_1.data.R
# init = 2 (Default)
# random
#   seed = 1305735714
# output
#   file = gauss_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
-4.1375,0.824141,0.626131,2,3,0,1.19155,0.888798
-4.0397,0.982039,0.626131,3,7,0,1.16571,1.17823
-4.12297,0.982731,0.626131,2,3,0,1.28546,1.40719
-4.3696,0.894109,0.626131,2,3,0,1.51509,0.694924
-4.07273,0.983918,0.626131,2,3,0,1.32922,1.10223
-4.47994,0.91423,0.626131,2,3,0,1.77645,1.61562
-4.13119,0.989701,0.626131,2,3,0,1.47972,1.17961
-4.21316,0.957197,0.626131,2,3,0,0.876228,1.07155
-4.21426,0.758333,0.626131,3,7,0,1.32724,0.806209
-4.197,0.998668,0.626131,1,1,0,1.21614,0.812748
-4.57865,0.957747,0.626131,2,3,0,1.70322,1.76701
-4.18735,0.993308,0.626131,3,5,0,1.06062,0.861838
-4.14229,0.993517,0.626131,2,3,0,0.924313,1.16069
-4.51787,0.936769,0.626131,3,7,0,2.0684,1.16346
-4.10196,0.954563,0.626131,2,3,0,0.99647,1.06186
-4.83426,0.846902,0.626131,2,3,0,2.08791,0.518329
-6.56965,0.852812,0.626131,3,5,0,3.73968,2.63201
-6.08781,0.996334,0.626131,2,3,0,3.19879,2.42422
-5.52564,1,0.626131,2,3,0,2.42312,2.26207
-7.05589,0.844341,0.626131,2,3,0,0.94753,2.5283
-7.13886,0.994889,0.626131,2,3,0,0.877472,-0.145391
-5.24165,1,0.626131,1,1,0,0.828168,0.434485
-6.42548,0.342039,0.626131,3,7,0,4.46314,2.07139
-4.19901,0.946874,0.626131,3,5,0,0.903392,1.02231
-4.19901,0.797476,0.626131,2,3,0,0.903392,1.02231
-4.19901,0.816376,0.626131,2,3,0,0.903392,1.02231
-4.13305,0.988644,0.626131,2,3,0,0.938682,1.11385
-4.27229,0.865155,0.626131,2,3,0,1.65617,1.37937
-4.27229,0.760102,0.626131,2,3,0,1.65617,1.37937
-4.54249,0.943996,0.626131,3,7,0,1.7924,1.68161
-4.11303,0.938233,0.626131,2,3,0,1.10919,0.94085
-4.57834,0.963287,0.626131,2,3,0,0.839763,1.59459
-4.29218,1,0.626131,2,3,0,0.898127,0.896689
-4.9255,0.841525,0.626131,1,1,0,0.751044,0.67102
-4.44829,1,0.626131,2,3,0,1.53845,1.70863
-4.57941,0.980706,0.626131,1,1,0,1.43822,1.83678
-4.21435,0.983264,0.626131,3,7,0,1.27176,0.795869
-4.58087,0.982621,0.626131,2,3,0,1.88896,0.673553
-4.1042,0.991706,0.626131,3,7,0,1.41278,1.10185
-4.8482,0.862493,0.626131,2,3,0,1.41287,2.00628
-4.15469,0.996902,0.626131,3,7,0,1.34608,1.43628
-5.23898,0.917005,0.626131,2,3,0,0.569433,1.28835
-5.09879,0.259976,0.626131,2,3,0,1.64464,2.14595
-5.06212,1,0.626131,2,3,0,2.53344,1.74322
-4.57576,0.995535,0.626131,2,3,0,1.72772,1.75306
-4.40872,0.827048,0.626131,2,3,0,0.763693,1.11397
-4.55337,0.79635,0.626131,2,3,0,0.888145,1.63532
-4.29938,0.853,0.626131,3,7,0,1.02415,0.771414
-4.52346,0.985122,0.626131,2,3,0,1.04518,0.599305
-5.32245,0.888773,0.626131,2,3,0,3.16392,1.13355
-4.48734,0.997325,0.626131,3,7,0,0.735563,1.23995
-6.354,0.561829,0.626131,1,1,0,0.50327,1.63135
-5.65064,1,0.626131,3,7,0,0.509911,1.16349
-5.12774,1,0.626131,1,1,0,0.581181,1.14468
-4.63511,1,0.626131,2,3,0,0.692157,1.27074
-4.86891,0.905622,0.626131,1,1,0,0.728843,1.59265
-4.90057,1,0.626131,3,7,0,2.33931,0.636039
-4.81646,0.95097,0.626131,2,3,0,1.48178,1.98892
-4.7935,0.905512,0.626131,2,3,0,2.18783,0.644519
-4.11853,1,0.626131,2,3,0,0.993248,1.02303
-4.43256,0.873739,0.626131,2,3,0,1.17962,1.72247
-5.05734,0.862819,0.626131,1,1,0,1.02181,1.98607
-4.47939,0.922662,0.626131,3,7,0,1.08678,0.607954
-4.98207,0.941457,0.626131,2,3,0,0.700533,0.735064
-5.72534,0.801934,0.626131,1,1,0,0.535328,0.847917
-4.20526,0.981292,0.626131,3,7,0,0.972025,1.42591
-4.44415,0.960781,0.626131,3,7,0,1.74398,0.740559
-5.12574,0.964862,0.626131,3,7,0,0.994486,1.99668
-4.71916,1,0.626131,2,3,0,0.83851,1.67698
-4.06874,1,0.626131,3,7,0,1.2674,1.28839
-4.51481,0.896273,0.626131,2,3,0,1.92176,0.802207
-6.7347,0.863257,0.626131,3,5,0,0.41806,1.24099
-4.41015,1,0.626131,3,5,0,1.90768,1.05925
-4.0876,0.987791,0.626131,2,3,0,1.3041,1.32031
-4.06943,0.934109,0.626131,2,3,0,1.10358,1.30064
-5.0706,0.888306,0.626131,2,3,0,1.33802,0.222365
-5.20672,0.982252,0.626131,3,7,0,2.90758,0.807031
-5.03736,1,0.626131,1,1,0,2.69699,0.864291
-5.27509,0.996996,0.626131,2,3,0,2.93725,0.694724
-7.55059,0.853368,0.626131,3,5,0,7.36989,1.3329
-4.52697,0.87497,0.626131,3,5,0,0.803452,0.830749
-4.62597,0.872941,0.626131,2,3,0,1.945,0.659777
-5.94026,0.935319,0.626131,2,3,0,2.10915,-0.232495
-4.14748,0.994394,0.626131,3,7,0,1.30606,1.44107
-4.48966,0.971968,0.626131,2,3,0,1.48351,1.76065
-4.64511,0.970702,0.626131,1,1,0,1.34654,1.88278
-5.18794,0.951876,0.626131,3,7,0,2.96084,1.30484
-4.46005,1,0.626131,2,3,0,1.41094,1.74947
-4.04922,0.973113,0.626131,2,3,0,1.15217,1.0816
-4.08192,0.986156,0.626131,2,3,0,1.34556,1.25355
-4.62297,0.96317,0.626131,3,7,0,2.13021,0.876387
-4.33205,0.834733,0.626131,2,3,0,0.808365,1.28343
-4.65301,0.805598,0.626131,2,3,0,1.17084,1.85865
-4.32383,1,0.626131,2,3,0,1.79576,1.13275
-5.03012,0.966898,0.626131,2,3,0,2.38522,0.504582
-5.985,0.941298,0.626131,3,7,0,1.23444,-0.0968765
-5.17514,0.993145,0.626131,3,7,0,2.61986,1.82163
-6.63058,0.971752,0.626131,3,5,0,4.79097,2.13688
-6.90486,0.985157,0.626131,1,1,0,5.47222,2.04146
-6.65568,0.976214,0.626131,3,5,0,5.38867,1.06505
-7.14713,0.985677,0.626131,1,1,0,6.42701,1.16066
-7.18987,0.998982,0.626131,1,1,0,6.52225,1.11842
-5.1729,0.941097,0.626131,3,5,0,2.90629,0.910667
-4.78922,0.998013,0.626131,2,3,0,2.3276,0.8188
-5.2282,0.587732,0.626131,2,3,0,1.09397,2.09485
-4.72425,0.975669,0.626131,2,3,0,1.95116,1.78296
-5.80768,0.956897,0.626131,3,7,0,1.02034,0.0802124
-5.40767,1,0.626131,3,7,0,3.07844,1.7136
-5.46826,0.995109,0.626131,2,3,0,3.0344,1.85986
-4.07716,0.980194,0.626131,3,7,0,1.2946,1.29583
-4.05,0.994063,0.626131,2,3,0,1.1931,1.07929
-4.12281,0.975661,0.626131,2,3,0,1.36913,1.35957
-5.00052,0.932582,0.626131,2,3,0,0.603537,1.1962
-5.69231,0.808134,0.626131,1,1,0,0.515929,0.986823
-5.69231,0.0108844,0.626131,1,1,0,0.515929,0.986823
-4.6962,1,0.626131,2,3,0,0.709357,1.42553
-4.92969,0.8347,0.626131,3,7,0,1.20685,2.012
-4.56002,0.857379,0.626131,2,3,0,2.0309,1.47396
-4.09646,0.967841,0.626131,3,7,0,0.991431,1.09417
-4.05,0.94804,0.626131,3,7,0,1.22199,1.24094
-4.48139,0.810386,0.626131,3,7,0,1.95337,1.41547
-4.77762,0.979566,0.626131,2,3,0,2.4097,1.07862
-4.63488,0.9952,0.626131,2,3,0,2.22397,1.12274
-5.1705,0.970748,0.626131,2,3,0,1.38554,2.16642
-4.21731,0.942165,0.626131,2,3,0,1.07819,1.51272
-4.21731,0.909624,0.626131,2,3,0,1.07819,1.51272
-4.21731,0.896614,0.626131,2,3,0,1.07819,1.51272
-4.91893,0.8466,0.626131,3,7,0,1.94729,0.369534
-4.09053,0.998602,0.626131,2,3,0,0.996152,1.10955
-4.076,0.897052,0.626131,2,3,0,1.04974,1.27331
-4.22052,0.93641,0.626131,2,3,0,1.63796,1.19007
-4.33927,0.983206,0.626131,2,3,0,0.937858,0.804379
-4.12069,0.917484,0.626131,3,7,0,1.20152,1.41926
-4.10893,0.985284,0.626131,2,3,0,1.38177,1.30904
-5.28811,0.826978,0.626131,2,3,0,1.76134,2.24406
-4.48787,1,0.626131,2,3,0,1.90522,0.831307
-4.46059,1,0.626131,3,7,0,1.58411,0.629898
-4.82103,0.967643,0.626131,2,3,0,2.33866,0.768884
-4.66678,1,0.626131,1,1,0,2.2064,0.905614
-4.96258,0.975589,0.626131,2,3,0,1.71902,0.276746
-4.75999,1,0.626131,1,1,0,1.73863,0.424235
-4.15863,0.953635,0.626131,2,3,0,1.5246,1.10079
-5.62781,0.788081,0.626131,2,3,0,3.59994,1.32404
-8.10564,0.947259,0.626131,3,5,0,8.51359,2.02629
-8.28423,0.966419,0.626131,3,7,0,9.35479,1.53809
-7.543,0.99691,0.626131,2,3,0,7.35188,1.00637
-5.86461,0.995781,0.626131,2,3,0,3.54446,0.347866
-4.79902,0.988443,0.626131,2,3,0,0.995376,0.47885
-4.70235,1,0.626131,2,3,0,1.1328,1.87335
-5.49153,0.925872,0.626131,3,7,0,1.51802,0.00184675
-5.22722,1,0.626131,1,1,0,1.73709,0.121208
-4.28715,0.98209,0.626131,3,7,0,1.49204,1.5528
-4.9581,0.902171,0.626131,2,3,0,1.88132,2.01642
-5.15393,0.996191,0.626131,1,1,0,2.10608,2.09076
-5.15393,0.888286,0.626131,2,3,0,2.10608,2.09076
-5.81641,0.958298,0.626131,2,3,0,0.724913,0.371146
-5.11558,1,0.626131,1,1,0,0.631938,0.835482
-4.7838,0.448842,0.626131,2,3,0,1.76821,0.414759
-4.22591,0.955366,0.626131,3,7,0,1.64744,1.17269
-4.48354,0.958416,0.626131,2,3,0,1.93236,1.45561
-4.09679,0.997885,0.626131,3,7,0,1.38929,1.08693
-4.94145,0.936064,0.626131,3,5,0,1.47068,0.272804
-5.17001,0.855373,0.626131,3,7,0,0.93753,1.97305
# 
#  Elapsed Time: 0.015187 seconds (Warm-up)
#                0.027135 seconds (Sampling)
#                0.042322 seconds (Total)
# 
