# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = gauss_4.data.R
# init = 2 (Default)
# random
#   seed = 1244945203
# output
#   file = gauss_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
-4.11729,0.984267,0.725694,2,3,0,0.998321,1.01854
-5.23302,0.808232,0.725694,2,3,0,1.58189,0.116103
-6.46021,0.946757,0.725694,2,3,0,2.63473,-0.467123
-6.52459,0.919458,0.725694,3,5,0,1.57842,2.73589
-7.00808,1,0.725694,2,3,0,2.52876,3.06884
-4.28139,0.89161,0.725694,3,7,0,1.1478,1.59645
-4.4872,0.980252,0.725694,3,7,0,1.05465,1.71602
-6.71195,0.427149,0.725694,1,1,0,0.633808,2.05448
-4.78946,1,0.725694,2,3,0,1.41399,0.360643
-5.11757,0.900059,0.725694,3,7,0,2.60186,0.575635
-5.44485,0.973216,0.725694,2,3,0,1.24604,0.0890625
-7.2839,0.458833,0.725694,1,1,0,0.88604,-0.186284
-5.95875,1,0.725694,1,1,0,1.46247,-0.171349
-5.83412,0.978263,0.725694,3,7,0,1.13738,2.33281
-7.6945,1,0.725694,3,7,0,5.69073,3.00525
-6.85149,1,0.725694,2,3,0,3.92042,2.806
-7.12824,0.892858,0.725694,2,3,0,1.76423,2.99003
-9.64133,0.338804,0.725694,1,1,0,1.26265,3.3361
-9.64133,0.000857047,0.725694,1,1,0,1.26265,3.3361
-9.64133,0.096786,0.725694,3,7,0,1.26265,3.3361
-8.20534,1,0.725694,1,1,0,1.63411,3.25094
-6.78941,1,0.725694,2,3,0,1.23099,2.66755
-6.65455,1,0.725694,2,3,0,5.23111,1.70396
-7.23362,0.996734,0.725694,2,3,0,6.25833,1.98995
-4.73293,0.987822,0.725694,2,3,0,2.25532,1.50443
-4.8713,0.99284,0.725694,1,1,0,2.37618,1.6092
-4.14192,0.800664,0.725694,2,3,0,0.974035,1.00188
-4.08025,0.925207,0.725694,3,7,0,1.19332,1.34469
-4.42218,0.899526,0.725694,2,3,0,1.86061,0.906926
-4.19797,0.908439,0.725694,2,3,0,1.00991,1.45113
-4.13068,0.943617,0.725694,2,3,0,1.20395,0.89873
-4.11249,0.999965,0.725694,2,3,0,1.4404,1.18642
-4.19541,0.995811,0.725694,3,7,0,1.44253,0.885267
-4.19541,0.812209,0.725694,2,3,0,1.44253,0.885267
-4.25161,0.983336,0.725694,2,3,0,1.31591,1.57247
-4.10708,0.958337,0.725694,2,3,0,1.26959,0.950142
-4.05759,0.916657,0.725694,2,3,0,1.13304,1.27847
-4.66105,0.856585,0.725694,2,3,0,2.25551,1.24273
-5.04819,0.988266,0.725694,2,3,0,2.77953,1.12099
-5.28412,0.985393,0.725694,2,3,0,2.93121,0.668268
-4.90696,1,0.725694,1,1,0,2.44053,0.741561
-4.61228,1,0.725694,2,3,0,1.7833,0.571565
-6.26115,0.80406,0.725694,2,3,0,4.63932,0.990739
-6.38074,0.926922,0.725694,3,5,0,4.35532,0.243852
-4.23998,0.897726,0.725694,3,7,0,1.11902,1.55038
-4.4078,0.990768,0.725694,2,3,0,1.14965,1.69767
-4.14752,0.985911,0.725694,2,3,0,0.919675,1.1472
-4.40525,0.940438,0.725694,1,1,0,0.763858,1.13178
-4.76888,0.85978,0.725694,2,3,0,0.93028,1.79296
-4.85543,0.884769,0.725694,3,7,0,2.14059,1.80336
-7.37607,0.83252,0.725694,3,7,0,2.95708,3.24946
-7.57618,0.957928,0.725694,2,3,0,2.26657,3.26386
-4.17536,0.797178,0.725694,2,3,0,1.32665,1.47593
-4.10778,0.999925,0.725694,2,3,0,1.42389,1.11179
-4.10778,0.828253,0.725694,2,3,0,1.42389,1.11179
-5.20434,0.910947,0.725694,3,7,0,1.17411,2.12149
-5.36016,1,0.725694,2,3,0,2.52066,2.08732
-4.27933,0.987744,0.725694,2,3,0,1.68727,1.34524
-4.6621,0.982765,0.725694,2,3,0,1.38603,1.89462
-4.36719,0.787788,0.725694,2,3,0,0.991599,1.59596
-4.36719,0.923264,0.725694,1,1,0,0.991599,1.59596
-5.29781,0.875918,0.725694,2,3,0,1.8808,2.23825
-4.64744,0.891204,0.725694,2,3,0,1.0994,0.502626
-4.07829,0.984426,0.725694,3,7,0,1.05153,1.05067
-4.07858,0.97897,0.725694,2,3,0,1.23644,1.33224
-4.06397,0.915172,0.725694,2,3,0,1.31342,1.19343
-4.07514,0.952467,0.725694,2,3,0,1.04689,1.06671
-4.36886,0.963193,0.725694,3,7,0,1.03811,0.707591
-4.70167,0.951737,0.725694,2,3,0,1.55151,1.90883
-4.2663,0.996805,0.725694,2,3,0,0.842591,1.06175
-4.7939,0.925038,0.725694,3,7,0,2.22113,0.676235
-4.18643,0.978804,0.725694,2,3,0,1.56968,1.08108
-4.18247,1,0.725694,1,1,0,1.51878,0.988845
-4.33653,0.961505,0.725694,3,7,0,1.27979,0.675753
-4.04551,0.980327,0.725694,2,3,0,1.14555,1.23084
-4.76096,0.80532,0.725694,2,3,0,1.55102,0.384217
-6.10568,0.644695,0.725694,2,3,0,2.06405,-0.31296
-4.61075,0.974122,0.725694,2,3,0,1.49865,0.481341
-4.61075,0.283358,0.725694,3,7,0,1.49865,0.481341
-4.7025,0.761671,0.725694,3,7,0,1.41513,1.92012
-4.46947,0.914456,0.725694,2,3,0,1.128,1.73395
-5.6694,0.899734,0.725694,2,3,0,2.96525,2.14883
-6.19637,0.940022,0.725694,2,3,0,1.386,2.56222
-5.65747,1,0.725694,2,3,0,1.85847,2.43148
-6.26304,0.631711,0.725694,2,3,0,4.30582,1.93345
-5.87213,0.953339,0.725694,3,7,0,2.98111,2.32864
-4.11618,0.986414,0.725694,3,7,0,0.974504,1.26992
-4.25338,0.867415,0.725694,2,3,0,1.6805,1.25351
-4.1703,0.999335,0.725694,3,7,0,0.909901,1.07753
-4.18555,0.935885,0.725694,2,3,0,1.55217,1.03787
-5.14421,0.85533,0.725694,2,3,0,2.59132,0.528359
-5.38186,0.990637,0.725694,1,1,0,2.83781,0.42298
-5.37114,1,0.725694,1,1,0,2.79848,0.405868
-5.74756,0.977532,0.725694,1,1,0,3.38699,0.382724
-4.04263,0.990313,0.725694,3,7,0,1.12116,1.18157
-4.41193,0.95106,0.725694,3,7,0,0.779796,1.01194
-5.07483,0.706618,0.725694,2,3,0,1.69508,0.204725
-5.21339,0.999193,0.725694,3,7,0,0.84168,1.90261
-5.13821,0.997157,0.725694,2,3,0,1.22207,0.222164
-4.12649,0.55411,0.725694,2,3,0,0.973968,1.29745
-4.30296,0.910696,0.725694,2,3,0,1.73169,1.33
-4.59758,0.904858,0.725694,2,3,0,0.716312,1.34261
-4.11871,0.81856,0.725694,3,7,0,1.3385,1.37277
-4.49614,0.97548,0.725694,3,7,0,0.780094,0.905733
-4.19969,0.942295,0.725694,2,3,0,1.47393,0.901507
-4.32143,0.939044,0.725694,2,3,0,1.2297,1.64333
-4.46022,0.992773,0.725694,2,3,0,0.79742,0.901915
-5.41924,0.830703,0.725694,2,3,0,0.923327,0.280404
-4.40011,1,0.725694,3,7,0,1.09122,0.660212
-4.68262,0.982598,0.725694,2,3,0,0.901325,1.72342
-4.73499,0.96937,0.725694,1,1,0,0.777215,1.60055
-4.77441,1,0.725694,2,3,0,2.34686,1.44277
-6.30406,0.722463,0.725694,2,3,0,4.13444,2.14702
-6.24398,0.94217,0.725694,2,3,0,4.31554,1.8863
-5.39477,0.981841,0.725694,3,5,0,3.21986,0.896837
-5.10807,1,0.725694,1,1,0,2.85312,1.04768
-5.15916,1,0.725694,2,3,0,2.68784,0.599698
-4.11738,0.962074,0.725694,2,3,0,1.31688,0.950589
-4.30839,0.927412,0.725694,2,3,0,1.63298,1.48216
-4.08643,0.985085,0.725694,2,3,0,1.35272,1.06976
-4.08681,0.938724,0.725694,2,3,0,1.20035,1.35828
-4.65468,0.96613,0.725694,2,3,0,0.994407,0.553025
-5.12196,0.898514,0.725694,2,3,0,0.695034,1.65764
-4.53594,0.811083,0.725694,3,7,0,0.761762,1.42161
-4.10451,1,0.725694,2,3,0,1.39143,1.27946
-4.11819,0.934528,0.725694,3,7,0,0.952924,1.20143
-4.57284,0.920291,0.725694,2,3,0,0.99171,0.600692
-6.82171,0.915182,0.725694,3,7,0,5.51301,0.542063
-6.27492,1,0.725694,2,3,0,4.64039,0.898954
-4.32278,1,0.725694,3,7,0,1.69183,1.44539
-4.24028,0.949452,0.725694,3,7,0,0.851029,1.10479
-4.36686,0.962042,0.725694,2,3,0,1.40359,0.663065
-4.26484,0.912611,0.725694,2,3,0,1.32317,1.58534
-4.05301,0.983286,0.725694,2,3,0,1.2652,1.12274
-4.44803,0.91547,0.725694,2,3,0,1.86384,1.47793
-4.53729,0.90451,0.725694,2,3,0,0.715,1.18193
-4.24993,0.773412,0.725694,3,7,0,1.13495,1.56438
-4.62258,0.953188,0.725694,2,3,0,2.14045,1.43729
-4.21257,0.955401,0.725694,2,3,0,1.05037,1.49404
-5.12985,0.90825,0.725694,2,3,0,2.06961,2.0849
-4.64153,0.873277,0.725694,2,3,0,2.05528,0.739248
-4.11933,1,0.725694,2,3,0,1.45238,1.12679
-4.07222,1,0.725694,2,3,0,1.14921,1.00938
-4.54436,0.874481,0.725694,2,3,0,2.02677,1.44446
-4.14308,0.983727,0.725694,2,3,0,1.26844,1.44505
-4.85617,0.92605,0.725694,2,3,0,2.51552,1.25098
-5.66699,0.813271,0.725694,2,3,0,3.2487,0.379376
-4.662,0.985837,0.725694,2,3,0,0.738508,0.857797
-4.39905,0.884404,0.725694,2,3,0,0.988829,1.61793
-5.03326,0.881867,0.725694,2,3,0,0.671253,0.773608
-4.54667,1,0.725694,1,1,0,0.932988,0.659942
-4.10227,1,0.725694,3,7,0,1.06076,1.34777
-4.10887,0.976439,0.725694,2,3,0,1.42827,1.2135
-4.28836,0.987528,0.725694,3,7,0,0.918722,1.46
-6.99446,0.366483,0.725694,1,1,0,0.499577,1.81185
-6.49191,0.87182,0.725694,2,3,0,0.678156,2.07626
-4.69948,1,0.725694,1,1,0,1.02527,1.82259
-4.69948,0.428245,0.725694,1,1,0,1.02527,1.82259
-4.81642,0.996795,0.725694,3,7,0,2.05952,1.8139
-4.65883,0.930155,0.725694,3,7,0,2.13247,0.802061
-4.56989,0.936032,0.725694,2,3,0,1.62271,1.79001
# 
#  Elapsed Time: 0.026215 seconds (Warm-up)
#                0.037991 seconds (Sampling)
#                0.064206 seconds (Total)
# 
