# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = lr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = lr_4.data.R
# init = 2 (Default)
# random
#   seed = 1170592253
# output
#   file = lr_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta_0,beta_1,beta_2,ys.1,ys.2,ys.3,ys.4
-5.09261,0.97989,0.414741,3,7,0,-1.2661,1.96352,-0.0675074,0.696868,0.938684,0.938684,0.696868
-4.51498,1,0.414741,1,1,0,-1.34392,1.88028,0.169926,0.548967,0.904366,0.904366,0.548967
-5.55209,0.915945,0.414741,2,3,0,-3.04457,1.0676,0.205444,0.0841041,0.246977,0.246977,0.0841041
-4.93237,0.98011,0.414741,2,3,0,-3.50573,1.62136,-0.412866,0.25757,0.537395,0.537395,0.25757
-4.56227,1,0.414741,4,15,0,2.81859,-1.66382,-0.079914,0.788281,0.394333,0.394333,0.788281
-6.97207,0.630647,0.414741,3,7,0,-1.24003,-2.10909,-1.10622,0.242931,0.0127174,0.0127174,0.242931
-5.39709,0.973254,0.414741,4,11,0,-3.16459,2.01403,-0.878558,0.647154,0.850944,0.850944,0.647154
-8.09081,0.587792,0.414741,3,7,0,-4.84771,3.18872,-0.0714822,0.180047,0.832187,0.832187,0.180047
-4.56306,0.985683,0.414741,2,3,0,-2.99082,1.71743,-0.59331,0.47832,0.738338,0.738338,0.47832
-4.78812,0.98799,0.414741,1,1,0,-3.09376,1.86209,-0.574192,0.479189,0.769343,0.769343,0.479189
-5.27487,0.671023,0.414741,2,3,0,-1.27158,1.26596,-1.01507,0.883347,0.90682,0.90682,0.883347
-4.72782,0.997073,0.414741,4,15,0,1.49271,-1.60002,-1.20841,0.90966,0.377791,0.377791,0.90966
-4.03699,0.959621,0.414741,3,7,0,-0.900183,0.65699,-0.924073,0.83271,0.79214,0.79214,0.83271
-2.8974,0.954405,0.414741,2,3,0,-0.466394,0.338571,0.216168,0.36351,0.498645,0.498645,0.36351
-2.86865,0.990226,0.414741,3,7,0,-0.703805,0.075217,-0.256883,0.471326,0.426416,0.426416,0.471326
-3.35663,0.973769,0.414741,3,7,0,-1.87,0.819239,-0.548139,0.511376,0.578499,0.578499,0.511376
-3.88879,0.949952,0.414741,2,3,0,-2.20453,1.35859,-0.492796,0.534858,0.732131,0.732131,0.534858
-4.51269,0.865119,0.414741,3,7,0,-3.04929,0.881917,-0.518768,0.244191,0.317196,0.317196,0.244191
-5.73526,0.997346,0.414741,3,7,0,-1.07024,2.55309,0.809247,0.466142,0.961827,0.961827,0.466142
-4.87892,0.995314,0.414741,3,7,0,-2.91894,1.18726,-1.49275,0.777962,0.720782,0.720782,0.777962
-6.98541,0.939347,0.414741,3,7,0,-2.55471,2.6504,1.64693,0.0392347,0.750103,0.750103,0.0392347
-7.37473,0.897133,0.414741,1,1,0,-2.63222,2.37727,1.83965,0.0191851,0.570201,0.570201,0.0191851
-5.64139,1,0.414741,3,7,0,-1.57291,2.466,1.32221,0.147879,0.884614,0.884614,0.147879
-5.61343,0.970227,0.414741,4,15,0,-0.65705,-1.02862,-2.44142,0.960727,0.432199,0.432199,0.960727
-5.34343,0.988075,0.414741,4,15,0,-3.06189,2.03116,-0.802251,0.639634,0.858476,0.858476,0.639634
-3.00825,0.819137,0.414741,3,7,0,0.016785,-0.455886,-0.602177,0.682493,0.427316,0.427316,0.682493
-3.95466,0.81551,0.414741,3,7,0,0.0372997,0.117703,-0.863963,0.867947,0.757068,0.757068,0.867947
-4.89517,0.871267,0.414741,2,3,0,-0.734699,-1.28637,-0.483345,0.258386,0.0560362,0.0560362,0.258386
-5.59865,0.938392,0.414741,1,1,0,-0.880908,-1.57037,-0.649681,0.240138,0.0331828,0.0331828,0.240138
-4.44355,0.951461,0.414741,4,11,0,2.66052,-1.55956,-0.150449,0.802477,0.423563,0.423563,0.802477
-4.63714,1,0.414741,2,3,0,2.26353,-2.04675,-0.229089,0.662613,0.167858,0.167858,0.662613
-3.52025,0.99982,0.414741,3,7,0,0.751891,-1.14543,-0.749168,0.751158,0.312211,0.312211,0.751158
-3.51409,0.693141,0.414741,3,7,0,-0.526323,0.0920401,0.515151,0.187767,0.297884,0.297884,0.187767
-3.23663,0.951585,0.414741,3,7,0,0.139561,0.104928,-0.428861,0.750674,0.685309,0.685309,0.750674
-3.23088,0.842056,0.414741,3,7,0,0.338311,0.718213,0.792103,0.371057,0.72763,0.72763,0.371057
-3.19199,0.717291,0.414741,2,3,0,1.2251,0.147338,0.680499,0.50286,0.698313,0.698313,0.50286
-3.44528,0.675252,0.414741,3,7,0,-1.33572,1.18118,-0.0441758,0.483461,0.744754,0.744754,0.483461
-5.32559,0.759777,0.414741,2,3,0,-2.12801,2.19749,1.05411,0.115194,0.770805,0.770805,0.115194
-4.22514,0.82997,0.414741,3,7,0,-2.6457,1.01179,-0.167666,0.214403,0.3883,0.3883,0.214403
-5.17266,0.758254,0.414741,1,1,0,-2.78894,0.912616,0.159628,0.100148,0.245392,0.245392,0.100148
-3.93443,0.992436,0.414741,4,15,0,0.601217,-0.163986,-0.736819,0.871117,0.733032,0.733032,0.871117
-3.93443,0.389124,0.414741,3,7,0,0.601217,-0.163986,-0.736819,0.871117,0.733032,0.733032,0.871117
-3.1612,0.983426,0.414741,3,7,0,-1.14534,-0.119556,-0.885223,0.623763,0.377723,0.377723,0.623763
-3.1612,0.90348,0.414741,2,3,0,-1.14534,-0.119556,-0.885223,0.623763,0.377723,0.377723,0.623763
-2.99116,0.905875,0.414741,3,7,0,0.372822,0.401753,0.354687,0.516294,0.694585,0.694585,0.516294
-3.47792,0.973818,0.414741,3,5,0,-0.0778203,1.05284,0.89337,0.307525,0.756668,0.756668,0.307525
-3.63256,0.977612,0.414741,1,1,0,0.0113979,1.17694,0.89347,0.354663,0.813331,0.813331,0.354663
-5.2773,0.684527,0.414741,2,3,0,0.00202387,1.70168,0.28145,0.757828,0.957869,0.957869,0.757828
-4.61679,1,0.414741,4,11,0,-0.833018,-1.47752,-1.45082,0.643618,0.0880856,0.0880856,0.643618
-4.02127,0.907486,0.414741,4,11,0,2.35669,-0.302416,1.52601,0.269386,0.556225,0.556225,0.269386
-3.50227,0.685042,0.414741,3,5,0,0.194466,-0.678035,0.227799,0.281069,0.199503,0.199503,0.281069
-3.08072,1,0.414741,2,3,0,0.598373,-0.759631,-0.0371956,0.478297,0.292413,0.292413,0.478297
-2.9052,0.988798,0.414741,3,7,0,-0.568666,0.468351,-0.117866,0.533803,0.61914,0.61914,0.533803
-4.07709,0.683096,0.414741,4,15,0,1.51272,-0.44441,1.36675,0.159067,0.322382,0.322382,0.159067
-3.79677,1,0.414741,3,7,0,2.15049,-0.624743,0.223003,0.746445,0.663293,0.663293,0.746445
-4.07062,0.938835,0.414741,3,7,0,1.72763,-1.68687,-0.432038,0.711941,0.22898,0.22898,0.711941
-5.0132,0.962343,0.414741,3,7,0,3.8466,-1.17573,1.26629,0.534516,0.556963,0.556963,0.534516
-5.0132,0.600704,0.414741,2,3,0,3.8466,-1.17573,1.26629,0.534516,0.556963,0.556963,0.534516
-5.4804,0.999108,0.414741,3,7,0,3.61796,-0.63722,2.16666,0.20545,0.544101,0.544101,0.20545
-8.98136,0.938167,0.414741,4,11,0,-4.39043,-0.555966,-3.74993,0.927806,0.147741,0.147741,0.927806
-10.156,0.992366,0.414741,3,7,0,-5.21611,0.349031,-4.02655,0.960305,0.379541,0.379541,0.960305
-9.12408,1,0.414741,2,3,0,-4.37718,0.102479,-3.84009,0.967875,0.417722,0.417722,0.967875
-10.3703,0.601331,0.414741,2,3,0,-5.33818,-0.834802,-3.58786,0.731598,0.0316787,0.0316787,0.731598
-8.79988,1,0.414741,2,3,0,-4.02033,-0.692424,-3.77459,0.944613,0.16375,0.16375,0.944613
-8.95278,0.991507,0.414741,3,7,0,-4.08082,-0.0882603,-3.85047,0.971581,0.399663,0.399663,0.971581
-6.65163,0.999639,0.414741,4,15,0,-3.23082,-0.727588,-2.89831,0.862738,0.143357,0.143357,0.862738
-6.10229,0.958691,0.414741,2,3,0,-3.04035,-0.875968,-2.37952,0.699037,0.0822043,0.0822043,0.699037
-4.04377,0.87683,0.414741,4,15,0,1.92897,-1.51835,0.341661,0.432246,0.190097,0.190097,0.432246
-4.47794,0.963062,0.414741,3,7,0,3.10822,-0.854088,1.48827,0.326863,0.477958,0.477958,0.326863
-5.47471,0.979156,0.414741,3,7,0,2.82615,0.426914,2.42214,0.169214,0.778654,0.778654,0.169214
-6.17113,0.956058,0.414741,2,3,0,3.72779,0.264676,2.41971,0.300073,0.862645,0.862645,0.300073
-4.1191,1,0.414741,2,3,0,2.027,0.162131,1.71493,0.224308,0.653923,0.653923,0.224308
-3.13185,0.929519,0.414741,3,7,0,-0.151446,0.427732,0.675894,0.254358,0.50703,0.50703,0.254358
-2.83488,0.942894,0.414741,3,7,0,-0.413707,0.351697,0.0891787,0.440196,0.54996,0.54996,0.440196
-3.58438,0.526699,0.414741,2,3,0,-0.572651,-0.0145139,-1.0826,0.828927,0.617966,0.617966,0.828927
-4.21936,0.84223,0.414741,3,7,0,0.190732,-0.403929,0.864331,0.125444,0.185207,0.185207,0.125444
-4.90204,0.994296,0.414741,2,3,0,2.49421,-0.30114,0.211131,0.854558,0.84301,0.84301,0.854558
-6.99219,0.709655,0.414741,1,1,0,3.05833,0.0515504,0.232208,0.933731,0.949272,0.949272,0.933731
-3.36706,0.932719,0.414741,2,3,0,1.55695,-0.562583,0.0291182,0.718318,0.599329,0.599329,0.718318
-3.25616,0.999573,0.414741,4,15,0,1.08873,-0.480869,-0.226446,0.742835,0.587452,0.587452,0.742835
-3.25616,0.653572,0.414741,3,7,0,1.08873,-0.480869,-0.226446,0.742835,0.587452,0.587452,0.742835
-4.01605,0.969249,0.414741,2,3,0,1.15547,-1.66591,-0.612868,0.671572,0.173149,0.173149,0.671572
-8.78767,0.908486,0.414741,3,7,0,-6.19977,2.02928,-2.28329,0.597748,0.535459,0.535459,0.597748
-8.74754,0.998055,0.414741,2,3,0,-6.21535,2.12334,-2.13241,0.543093,0.540843,0.540843,0.543093
-3.26257,0.946067,0.414741,4,11,0,-0.788534,0.274622,-0.774777,0.738008,0.630762,0.630762,0.738008
-3.77022,0.902005,0.414741,4,15,0,0.266748,-0.819365,-1.17792,0.858542,0.451638,0.451638,0.858542
-4.17796,0.881607,0.414741,1,1,0,0.569543,-0.721185,-1.21453,0.90699,0.584605,0.584605,0.90699
-7.41626,0.716819,0.414741,2,3,0,1.06126,-2.6649,0.0518301,0.153513,0.0131204,0.0131204,0.153513
-3.94407,1,0.414741,3,7,0,2.51172,-1.0549,0.23956,0.726653,0.540504,0.540504,0.726653
-6.20471,0.755793,0.414741,3,5,0,4.16593,-2.33749,0.22492,0.798766,0.324322,0.324322,0.798766
-3.48903,0.998635,0.414741,4,15,0,1.40576,0.354022,0.885192,0.49735,0.773576,0.773576,0.49735
-4.00337,0.928471,0.414741,2,3,0,1.79783,0.454363,1.56292,0.294494,0.758346,0.758346,0.294494
-4.27108,0.763545,0.414741,4,15,0,0.564173,1.1431,1.68092,0.160491,0.763043,0.763043,0.160491
-3.44043,0.998627,0.414741,3,7,0,-1.64623,1.10902,0.0697476,0.336996,0.622942,0.622942,0.336996
-3.63359,0.855593,0.414741,2,3,0,-1.39961,0.6032,0.330154,0.18897,0.372067,0.372067,0.18897
-3.55851,0.999006,0.414741,3,7,0,1.56838,-0.0123195,1.29259,0.263255,0.56246,0.56246,0.263255
-3.21746,0.892506,0.414741,4,11,0,-0.641483,-0.509564,-0.928529,0.669519,0.324738,0.324738,0.669519
-2.88469,0.972762,0.414741,3,7,0,-0.283687,0.430581,0.293399,0.391764,0.570545,0.570545,0.391764
-4.28306,0.770712,0.414741,3,7,0,1.08497,1.14514,1.49802,0.317361,0.867292,0.867292,0.317361
-3.28154,0.998742,0.414741,4,15,0,1.26184,-0.382425,0.855557,0.303285,0.411306,0.411306,0.303285
-3.34431,0.945631,0.414741,3,7,0,0.232144,0.584006,1.02276,0.22629,0.593244,0.593244,0.22629
-3.0624,0.971857,0.414741,3,7,0,0.225504,0.247654,-0.0994527,0.661965,0.694293,0.694293,0.661965
-3.31135,0.998704,0.414741,3,5,0,-1.77281,0.34664,-0.5562,0.422194,0.372074,0.372074,0.422194
-4.23858,0.926536,0.414741,2,3,0,-2.94775,1.40688,-0.522834,0.378668,0.596003,0.596003,0.378668
-5.67995,0.87971,0.414741,2,3,0,-3.4624,2.10451,-0.965496,0.639479,0.847111,0.847111,0.639479
-2.93274,0.954335,0.414741,3,7,0,-0.767147,0.562596,0.0498677,0.42451,0.57644,0.57644,0.42451
-4.38875,0.606051,0.414741,2,3,0,-1.47645,0.741719,0.758261,0.0952415,0.320544,0.320544,0.0952415
-3.62306,0.999306,0.414741,3,7,0,-1.49413,0.453638,0.144182,0.209348,0.324967,0.324967,0.209348
-4.44259,0.858258,0.414741,3,5,0,1.19496,0.0248654,-0.390124,0.880805,0.836828,0.836828,0.880805
-4.96063,0.954043,0.414741,2,3,0,-0.118266,0.972623,1.87985,0.0518903,0.486786,0.486786,0.0518903
-5.2267,0.707866,0.414741,2,3,0,1.41751,1.47649,1.4015,0.522731,0.951153,0.951153,0.522731
-5.74254,0.898707,0.414741,3,7,0,-1.0275,0.179193,1.18123,0.0387629,0.135833,0.135833,0.0387629
-8.94559,0.96555,0.414741,4,15,0,-2.24799,-0.090032,-3.63049,0.992775,0.768957,0.768957,0.992775
-7.07687,0.999382,0.414741,3,7,0,-2.50564,-1.70957,-1.9156,0.405163,0.0178249,0.0178249,0.405163
-4.34141,0.889772,0.414741,2,3,0,-1.6637,-0.761513,-1.03542,0.412322,0.104209,0.104209,0.412322
-3.97413,0.971756,0.414741,3,7,0,2.07902,-1.28131,0.679398,0.363295,0.238123,0.238123,0.363295
-3.41945,0.822608,0.414741,2,3,0,0.931436,-1.02297,0.140813,0.407778,0.221781,0.221781,0.407778
-3.70245,0.931106,0.414741,4,9,0,-1.75981,1.36366,0.215387,0.304295,0.679641,0.679641,0.304295
-3.34337,0.912886,0.414741,3,7,0,0.620306,-0.541903,-0.638121,0.794888,0.543545,0.543545,0.794888
-3.61942,0.990791,0.414741,3,7,0,-1.69006,0.901202,-0.760619,0.675328,0.705362,0.705362,0.675328
-3.84497,0.984759,0.414741,2,3,0,-2.43861,0.533239,-0.621749,0.340319,0.320738,0.320738,0.340319
-4.01433,1,0.414741,4,15,0,1.79557,-1.4376,0.407068,0.387896,0.184419,0.184419,0.387896
-3.16873,0.991904,0.414741,4,15,0,0.362995,0.633707,0.515274,0.491539,0.753085,0.753085,0.491539
-3.83454,0.833103,0.414741,3,7,0,2.26812,-0.0525703,1.2587,0.425107,0.711829,0.711829,0.425107
-4.02695,0.941558,0.414741,3,7,0,1.9016,-0.782657,1.18896,0.221148,0.29887,0.29887,0.221148
-4.73233,0.757864,0.414741,3,7,0,2.36538,0.369359,0.969785,0.688939,0.894193,0.894193,0.688939
-3.19859,1,0.414741,2,3,0,1.40324,-0.011983,0.835754,0.430393,0.632631,0.632631,0.430393
-2.91533,0.936289,0.414741,3,5,0,0.0673081,0.00767168,-0.280595,0.653887,0.589826,0.589826,0.653887
-3.16792,0.980523,0.414741,3,7,0,-1.3076,0.248885,-0.234951,0.356906,0.360111,0.360111,0.356906
-3.36466,0.989383,0.414741,3,7,0,-1.82984,0.314693,-0.594331,0.419096,0.352944,0.352944,0.419096
-4.97622,0.971444,0.414741,3,7,0,1.73927,0.72888,2.26084,0.113697,0.71833,0.71833,0.113697
-3.50574,0.871095,0.414741,3,7,0,1.02473,-0.497248,0.844862,0.23826,0.306905,0.306905,0.23826
-4.34766,0.610513,0.414741,3,7,0,-1.2149,0.931073,1.01678,0.0896935,0.408654,0.408654,0.0896935
-4.34766,0.455753,0.414741,3,7,0,-1.2149,0.931073,1.01678,0.0896935,0.408654,0.408654,0.0896935
-4.34752,0.992108,0.414741,3,7,0,-3.00623,0.560222,-0.938978,0.361687,0.279528,0.279528,0.361687
-4.20053,1,0.414741,2,3,0,-1.97898,0.929706,-1.17249,0.785112,0.741336,0.741336,0.785112
-4.05578,0.92712,0.414741,3,7,0,-1.00231,-0.925055,-0.761592,0.400308,0.109991,0.109991,0.400308
-4.4357,0.951213,0.414741,1,1,0,-1.04286,-1.11947,-0.837882,0.380702,0.079884,0.079884,0.380702
-3.03324,0.962271,0.414741,3,5,0,0.40768,0.407447,0.317006,0.545155,0.712092,0.712092,0.545155
-3.48952,0.808756,0.414741,3,7,0,2.03541,-0.933952,0.268828,0.63733,0.47469,0.47469,0.63733
-3.48952,0.777523,0.414741,4,9,0,2.03541,-0.933952,0.268828,0.63733,0.47469,0.47469,0.63733
-4.71665,0.870735,0.414741,3,7,0,-0.304442,1.9119,0.920434,0.441911,0.930792,0.930792,0.441911
-3.97671,0.906431,0.414741,2,3,0,0.0208724,-0.00566785,0.994246,0.122036,0.271958,0.271958,0.122036
-3.77593,0.932242,0.414741,3,5,0,2.07756,-0.168998,1.3942,0.29321,0.585492,0.585492,0.29321
-5.41349,0.734569,0.414741,4,15,0,-1.05106,1.41833,1.76612,0.040506,0.504873,0.504873,0.040506
-5.06019,1,0.414741,2,3,0,0.396479,1.58215,2.01116,0.11469,0.824858,0.824858,0.11469
-4.44643,0.997997,0.414741,2,3,0,-0.239905,1.48943,1.5489,0.136077,0.766752,0.766752,0.136077
-3.18794,0.90464,0.414741,3,5,0,0.74382,0.205067,0.157089,0.653557,0.730442,0.730442,0.653557
-2.89943,0.95921,0.414741,2,3,0,0.572232,-0.513583,0.00454641,0.512386,0.387109,0.387109,0.512386
-2.89943,0.724621,0.414741,3,7,0,0.572232,-0.513583,0.00454641,0.512386,0.387109,0.387109,0.512386
-3.07118,0.953152,0.414741,3,7,0,0.742623,-0.187057,0.666687,0.314793,0.426003,0.426003,0.314793
-3.1806,0.940463,0.414741,1,1,0,0.467287,-0.255245,0.593558,0.27387,0.345979,0.345979,0.27387
-3.40125,0.986282,0.414741,3,7,0,1.38972,-0.864663,0.534296,0.367366,0.294444,0.294444,0.367366
-3.40125,0.833091,0.414741,2,3,0,1.38972,-0.864663,0.534296,0.367366,0.294444,0.294444,0.367366
-3.36362,0.697391,0.414741,2,3,0,-0.113325,-0.284754,0.36329,0.245148,0.25997,0.25997,0.245148
-5.33601,0.908323,0.414741,4,9,0,-0.87641,-0.545858,-2.24843,0.955833,0.569622,0.569622,0.955833
-5.47598,0.965591,0.414741,2,3,0,-0.351715,-1.45937,-2.3062,0.942746,0.276027,0.276027,0.942746
-4.28199,0.98876,0.414741,3,7,0,0.217092,-1.28337,-1.51589,0.877127,0.302852,0.302852,0.877127
-3.62706,1,0.414741,3,7,0,-1.2798,-0.463868,-1.34527,0.720485,0.296866,0.296866,0.720485
-5.04667,0.979044,0.414741,4,15,0,3.55828,-1.86231,0.671264,0.587453,0.302041,0.302041,0.587453
-4.50632,0.896913,0.414741,3,7,0,2.52308,-1.65251,-0.326777,0.821145,0.388133,0.388133,0.821145
-4.82794,0.600102,0.414741,2,3,0,2.8507,-1.68173,0.916765,0.339716,0.193173,0.193173,0.339716
-8.07085,0.651427,0.414741,2,3,0,2.98354,-2.2296,1.67881,0.0689023,0.0409158,0.0409158,0.0689023
-7.41227,1,0.414741,1,1,0,2.74355,-1.94472,1.67831,0.0719049,0.0560306,0.0560306,0.0719049
-5.41431,1,0.414741,2,3,0,3.74368,-1.61511,0.295216,0.823194,0.554347,0.554347,0.823194
-4.54035,0.946796,0.414741,2,3,0,2.43644,-1.93735,-0.184187,0.704219,0.221997,0.221997,0.704219
-3.98885,0.84965,0.414741,3,7,0,1.83579,-1.51729,0.257778,0.450895,0.188993,0.188993,0.450895
-3.42606,0.972714,0.414741,4,15,0,-0.326763,1.07707,0.77346,0.310751,0.741526,0.741526,0.310751
-3.54855,0.746776,0.414741,4,15,0,-1.09471,-0.524726,-1.27014,0.715213,0.294418,0.294418,0.715213
-3.50303,1,0.414741,3,7,0,-0.738764,-0.671875,-1.20219,0.729827,0.293111,0.293111,0.729827
-3.0873,0.865622,0.414741,3,7,0,0.64932,-0.0665783,-0.115934,0.693091,0.652965,0.652965,0.693091
-3.58099,0.99495,0.414741,3,7,0,0.753588,0.0701215,1.18149,0.176643,0.428578,0.428578,0.176643
-2.87858,0.997506,0.414741,3,7,0,0.592356,-0.21459,-0.0289051,0.607205,0.547873,0.547873,0.607205
-3.39232,0.770288,0.414741,3,5,0,1.81423,-0.780732,0.156968,0.67251,0.52393,0.52393,0.67251
-3.67194,0.967377,0.414741,3,7,0,-1.27564,-0.628049,-1.11248,0.579633,0.194777,0.194777,0.579633
-5.32681,0.90096,0.414741,4,15,0,2.93806,-1.66273,-0.505803,0.90779,0.529568,0.529568,0.90779
-7.14226,0.978334,0.414741,3,7,0,3.84906,-2.8027,0.837077,0.34801,0.0695631,0.0695631,0.34801
-6.6549,0.961716,0.414741,3,7,0,4.85206,-2.05813,0.809727,0.763954,0.481529,0.481529,0.763954
-5.4638,0.76147,0.414741,4,15,0,1.93449,-2.0866,0.426712,0.267855,0.0650449,0.0650449,0.267855
-5.90554,0.960761,0.414741,2,3,0,1.351,-2.0906,0.345118,0.193125,0.0401056,0.0401056,0.193125
-5.19688,0.98817,0.414741,2,3,0,2.36287,-2.26571,0.101781,0.473426,0.093611,0.093611,0.473426
-6.54745,0.946354,0.414741,2,3,0,2.7548,-2.66045,0.468119,0.301137,0.0459035,0.0459035,0.301137
-4.67155,0.928548,0.414741,3,7,0,0.608453,-0.535281,-1.30593,0.936137,0.699269,0.699269,0.936137
-4.16373,1,0.414741,2,3,0,0.409756,-0.76485,-1.30868,0.905703,0.547044,0.547044,0.905703
-3.7956,0.993418,0.414741,3,7,0,-0.0295505,0.0371051,0.914325,0.139303,0.295324,0.295324,0.139303
-5.60012,0.782072,0.414741,3,7,0,-0.249451,1.22644,-0.617601,0.901339,0.943802,0.943802,0.901339
-3.15393,1,0.414741,2,3,0,-1.3037,0.228619,-0.269256,0.368986,0.359575,0.359575,0.368986
-3.39175,0.947201,0.414741,2,3,0,-0.388366,0.472418,-0.496094,0.745782,0.741267,0.741267,0.745782
-2.94923,0.830454,0.414741,2,3,0,0.0336126,-0.253535,-0.486832,0.679993,0.503343,0.503343,0.679993
-2.94923,0.489191,0.414741,3,7,0,0.0336126,-0.253535,-0.486832,0.679993,0.503343,0.503343,0.679993
-2.94923,0.68285,0.414741,2,3,0,0.0336126,-0.253535,-0.486832,0.679993,0.503343,0.503343,0.679993
-2.83319,0.940689,0.414741,4,15,0,0.274584,-0.0127199,0.323167,0.405049,0.481503,0.481503,0.405049
-3.55606,0.901497,0.414741,4,11,0,-1.64405,-0.253976,-1.08289,0.566541,0.255572,0.255572,0.566541
-3.15594,0.79848,0.414741,3,7,0,0.285168,-0.678101,0.00375832,0.401204,0.254493,0.254493,0.401204
-4.35535,0.988135,0.414741,3,7,0,3.12646,-0.640696,1.09375,0.574016,0.679465,0.679465,0.574016
-5.19251,0.949396,0.414741,3,7,0,2.7979,-0.937986,1.82725,0.142511,0.287958,0.287958,0.142511
-3.6068,0.994529,0.414741,4,15,0,0.876129,-0.922808,-0.795632,0.82413,0.456645,0.456645,0.82413
-3.18562,0.995336,0.414741,4,15,0,-0.115784,0.75502,0.223627,0.547849,0.763259,0.763259,0.547849
-3.18562,0.908945,0.414741,3,7,0,-0.115784,0.75502,0.223627,0.547849,0.763259,0.763259,0.547849
-3.12763,0.81788,0.414741,2,3,0,0.722028,0.41743,0.783744,0.394597,0.6842,0.6842,0.394597
-2.97703,0.969505,0.414741,3,7,0,-0.00176787,0.101066,0.456107,0.307269,0.43641,0.43641,0.307269
-3.38529,0.93267,0.414741,2,3,0,0.655967,0.552008,0.369017,0.61537,0.800746,0.800746,0.61537
-5.99927,0.450315,0.414741,2,3,0,0.751514,1.17673,-0.145814,0.90202,0.962702,0.962702,0.90202
-8.4875,1,0.414741,3,7,0,-3.04412,3.20727,1.9109,0.02512,0.81146,0.81146,0.02512
-4.79902,1,0.414741,3,7,0,2.2601,0.736091,1.82779,0.340876,0.870399,0.870399,0.340876
-3.90781,0.982086,0.414741,3,7,0,-1.81956,0.75031,-1.12765,0.766034,0.691834,0.691834,0.766034
-4.71445,0.954829,0.414741,3,7,0,3.02627,-1.52594,0.00872033,0.815009,0.491419,0.491419,0.815009
-3.99045,1,0.414741,3,7,0,2.15229,-0.852939,1.16326,0.263634,0.328088,0.328088,0.263634
-3.15383,0.997581,0.414741,3,7,0,-0.332832,0.803837,0.599709,0.325543,0.662652,0.662652,0.325543
-3.00533,0.998905,0.414741,3,7,0,-1.00173,0.663551,-0.111974,0.471472,0.607626,0.607626,0.471472
-3.47548,0.994299,0.414741,4,15,0,-1.83899,0.164948,-1.12513,0.640194,0.405169,0.405169,0.640194
-3.87458,0.775273,0.414741,2,3,0,-1.79267,0.0112075,-0.391631,0.269295,0.20123,0.20123,0.269295
-3.87458,0.517435,0.414741,3,7,0,-1.79267,0.0112075,-0.391631,0.269295,0.20123,0.20123,0.269295
-4.58353,0.876014,0.414741,4,15,0,0.34619,-0.152188,1.30678,0.0816939,0.220121,0.220121,0.0816939
-3.48554,0.99503,0.414741,2,3,0,1.16985,-0.39367,-0.272456,0.789363,0.658129,0.658129,0.789363
-3.64109,0.99492,0.414741,3,5,0,-0.10614,0.0134814,0.777457,0.161437,0.298043,0.298043,0.161437
-5.3433,0.999021,0.414741,3,7,0,-0.220876,2.22279,1.23139,0.38678,0.952271,0.952271,0.38678
-4.46552,0.982029,0.414741,3,7,0,-2.54487,1.38431,0.259436,0.157171,0.491081,0.491081,0.157171
-4.85504,0.992295,0.414741,2,3,0,-2.92289,1.82751,0.207979,0.180741,0.628119,0.628119,0.180741
-4.0501,0.98786,0.414741,3,7,0,1.75665,-1.25458,0.670044,0.301951,0.194261,0.194261,0.301951
-5.28098,0.970611,0.414741,2,3,0,3.73946,-0.610403,1.20268,0.673422,0.788512,0.788512,0.673422
-4.418,0.993593,0.414741,4,11,0,-1.21773,0.0578864,-1.68019,0.900298,0.64066,0.64066,0.900298
-3.84468,0.952298,0.414741,4,11,0,0.806823,0.304877,-0.126246,0.79644,0.823875,0.823875,0.79644
-4.67294,1,0.414741,3,7,0,-1.74768,-1.02364,-1.63419,0.621767,0.103329,0.103329,0.621767
-4.98926,0.757823,0.414741,2,3,0,-1.09823,-1.31271,-0.821903,0.317098,0.0520667,0.0520667,0.317098
-5.54557,0.961543,0.414741,2,3,0,0.108366,-0.057879,-1.57735,0.961029,0.827778,0.827778,0.961029
-5.34386,0.997706,0.414741,3,7,0,-0.457732,-2.00647,-1.57157,0.6635,0.052198,0.052198,0.6635
-7.78769,0.838078,0.414741,2,3,0,2.80799,-1.16166,-1.31754,0.986365,0.858418,0.858418,0.986365
-5.2724,1,0.414741,2,3,0,2.57957,-1.70925,-0.787147,0.920167,0.487056,0.487056,0.920167
-5.87335,0.995513,0.414741,4,11,0,-1.9224,2.72805,0.815475,0.30464,0.938094,0.938094,0.30464
