# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = lr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = lr_2.data.R
# init = 2 (Default)
# random
#   seed = 1170592242
# output
#   file = lr_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta_0,beta_1,beta_2,ys.1,ys.2,ys.3,ys.4
-2.80075,0.930884,0.445653,3,7,0,0.398836,-0.120795,0.184138,0.477457,0.493278,0.493278,0.477457
-2.88341,0.979037,0.445653,3,7,0,-0.609923,-0.0196092,-0.210059,0.447837,0.39196,0.39196,0.447837
-3.04001,0.849162,0.445653,3,7,0,1.12701,-0.292565,0.632338,0.394072,0.477402,0.477402,0.394072
-3.04001,0.628818,0.445653,2,3,0,1.12701,-0.292565,0.632338,0.394072,0.477402,0.477402,0.394072
-2.89602,0.991704,0.445653,3,7,0,-0.721649,-0.0345668,-0.430483,0.526164,0.410887,0.410887,0.526164
-5.16484,0.473895,0.445653,3,7,0,0.252374,-1.71897,-0.178242,0.24785,0.0470963,0.0470963,0.24785
-5.10294,0.975743,0.445653,4,15,0,2.34275,-0.16317,0.107623,0.877001,0.870883,0.870883,0.877001
-4.00252,1,0.445653,1,1,0,1.74018,-0.190097,0.0724878,0.802992,0.783723,0.783723,0.802992
-3.84475,1,0.445653,3,7,0,-0.617633,-1.04566,-0.787611,0.477996,0.127712,0.127712,0.477996
-3.97418,0.975393,0.445653,4,15,0,1.78019,-0.729268,-0.309735,0.841628,0.652804,0.652804,0.841628
-3.74075,1,0.445653,2,3,0,1.54624,-0.688581,1.00433,0.240306,0.302536,0.302536,0.240306
-3.31858,0.925425,0.445653,3,7,0,1.16496,-0.00695593,0.188552,0.685873,0.72362,0.72362,0.685873
-3.16429,0.983528,0.445653,3,7,0,-0.00488637,-0.752778,-0.695795,0.653379,0.306901,0.306901,0.653379
-3.74536,0.95792,0.445653,2,3,0,-0.43493,-1.03644,-1.24135,0.733279,0.219863,0.219863,0.733279
-3.76684,0.919489,0.445653,2,3,0,-0.642684,-0.991642,-0.798107,0.490473,0.138493,0.138493,0.490473
-3.25781,1,0.445653,3,7,0,1.29474,0.11935,0.58625,0.560105,0.720549,0.720549,0.560105
-3.01864,0.762261,0.445653,2,3,0,0.0782567,0.436364,0.072719,0.591261,0.706463,0.706463,0.591261
-3.2357,0.919636,0.445653,3,7,0,0.0172811,0.101691,0.672682,0.226814,0.388881,0.388881,0.226814
-3.77377,0.820039,0.445653,1,1,0,-0.38194,-0.117035,0.570114,0.162574,0.233953,0.233953,0.162574
-4.16553,0.991997,0.445653,3,7,0,-1.08752,0.453261,-1.24283,0.864291,0.74304,0.74304,0.864291
-4.94026,0.924987,0.445653,4,15,0,1.64954,-0.738372,-0.871302,0.934243,0.73964,0.73964,0.934243
-5.2682,0.936998,0.445653,4,11,0,-3.31998,-0.00662242,-1.41441,0.378061,0.127994,0.127994,0.378061
-4.76533,0.981345,0.445653,4,15,0,-2.29233,2.11669,0.133662,0.391035,0.859046,0.859046,0.391035
-3.24586,0.995118,0.445653,3,5,0,-1.33244,0.475337,0.00853064,0.29439,0.403647,0.403647,0.29439
-3.19916,0.698615,0.445653,2,3,0,-1.08143,0.0807376,-0.138436,0.326553,0.313993,0.313993,0.326553
-4.94068,0.622058,0.445653,3,5,0,1.14322,-0.14372,-0.779397,0.928129,0.836878,0.836878,0.928129
-2.86417,0.99244,0.445653,3,7,0,0.30415,0.144068,0.442547,0.392485,0.537365,0.537365,0.392485
-3.9392,0.885322,0.445653,3,7,0,2.16197,-0.952891,1.03994,0.295088,0.313512,0.313512,0.295088
-3.62882,0.99859,0.445653,3,7,0,2.32706,-0.962713,0.52007,0.580349,0.470425,0.470425,0.580349
-3.73914,0.999585,0.445653,2,3,0,2.3024,-1.20696,0.487833,0.529908,0.354493,0.354493,0.529908
-3.76159,0.976065,0.445653,4,15,0,2.14246,-1.28524,0.443095,0.492757,0.295021,0.295021,0.492757
-3.80782,0.983891,0.445653,3,7,0,1.97708,-1.4465,-0.0710874,0.66212,0.300518,0.300518,0.66212
-5.88164,0.626549,0.445653,3,7,0,4.48489,-1.27767,1.31608,0.639931,0.648734,0.648734,0.639931
-4.555,0.99886,0.445653,3,7,0,2.23423,-1.88036,0.250475,0.463297,0.144679,0.144679,0.463297
-4.57015,0.999081,0.445653,4,15,0,-1.69997,1.61748,0.988608,0.113076,0.633299,0.633299,0.113076
-5.47656,0.973135,0.445653,3,7,0,0.837834,1.8662,1.93979,0.235854,0.932796,0.932796,0.235854
-6.01482,0.763321,0.445653,2,3,0,-0.011229,1.27516,2.44385,0.0259883,0.523791,0.523791,0.0259883
-5.46362,1,0.445653,2,3,0,1.0016,1.81062,1.40671,0.499698,0.961437,0.961437,0.499698
-5.40479,0.988619,0.445653,2,3,0,-0.514621,1.58464,2.01618,0.0491567,0.654411,0.654411,0.0491567
-5.0691,1,0.445653,3,7,0,-0.303863,1.65367,1.8832,0.0819163,0.75404,0.75404,0.0819163
-5.09766,0.853612,0.445653,4,15,0,-1.44498,-1.17456,-2.20253,0.856376,0.169163,0.169163,0.856376
-4.94433,0.906343,0.445653,3,7,0,-1.64144,0.0457071,-2.03873,0.922851,0.619801,0.619801,0.922851
-4.48966,1,0.445653,2,3,0,-2.27972,-0.131461,-1.94586,0.814654,0.35508,0.35508,0.814654
-3.53779,0.988757,0.445653,2,3,0,-1.60644,-0.0304988,-1.27448,0.713412,0.403004,0.403004,0.713412
-3.42155,0.766027,0.445653,2,3,0,-0.650351,0.134731,-0.923902,0.791202,0.632513,0.632513,0.791202
-4.52152,0.992092,0.445653,4,15,0,2.67614,-1.80584,0.413642,0.510753,0.206005,0.206005,0.510753
-4.84884,0.998353,0.445653,3,7,0,3.52447,-1.5893,0.959389,0.504097,0.351255,0.351255,0.504097
-3.78019,0.808084,0.445653,3,7,0,-0.228686,-0.853027,-0.116013,0.299499,0.139587,0.139587,0.299499
-4.94427,0.824084,0.445653,3,7,0,-1.27007,-0.342041,0.236048,0.110641,0.100634,0.100634,0.110641
-3.62539,1,0.445653,3,7,0,1.46319,-0.0412183,0.200351,0.735219,0.76502,0.76502,0.735219
-2.98478,0.952406,0.445653,2,3,0,0.827871,-0.0637115,0.652447,0.368017,0.511998,0.511998,0.368017
-3.00327,0.967537,0.445653,3,7,0,1.03445,-0.539396,0.00127255,0.620696,0.488597,0.488597,0.620696
-3.00327,0.843587,0.445653,3,7,0,1.03445,-0.539396,0.00127255,0.620696,0.488597,0.488597,0.620696
-3.13485,0.8687,0.445653,3,7,0,-0.777561,0.386424,0.297806,0.271554,0.424942,0.424942,0.271554
-3.13485,0.698527,0.445653,3,7,0,-0.777561,0.386424,0.297806,0.271554,0.424942,0.424942,0.271554
-3.8295,0.839252,0.445653,3,7,0,1.5647,-0.124896,0.0772018,0.783367,0.775164,0.775164,0.783367
-3.63821,0.722721,0.445653,2,3,0,0.798358,-1.35554,-0.410832,0.565738,0.182144,0.182144,0.565738
-3.83139,0.975611,0.445653,2,3,0,0.814361,-1.40584,-0.203566,0.454044,0.142614,0.142614,0.454044
-3.83139,0.798145,0.445653,1,1,0,0.814361,-1.40584,-0.203566,0.454044,0.142614,0.142614,0.454044
-6.07624,0.564812,0.445653,3,7,0,2.55531,-1.54164,-1.12166,0.962923,0.644211,0.644211,0.962923
-6.41817,0.741768,0.445653,3,7,0,1.8774,-2.81076,-0.253547,0.395019,0.0295818,0.0295818,0.395019
-5.11134,1,0.445653,2,3,0,2.24918,-2.23474,0.0493509,0.478945,0.0936666,0.0936666,0.478945
-5.35478,0.806875,0.445653,3,7,0,3.33628,-1.23769,0.0646081,0.877544,0.689181,0.689181,0.877544
-6.65334,1,0.445653,3,7,0,3.0334,-2.8538,0.277967,0.407012,0.0496345,0.0496345,0.407012
-6.24393,1,0.445653,4,15,0,4.43478,-1.76168,0.556711,0.826307,0.58776,0.58776,0.826307
-6.31266,0.783711,0.445653,2,3,0,4.38385,-2.19834,0.37229,0.808599,0.404894,0.404894,0.808599
-6.18956,1,0.445653,1,1,0,4.25492,-2.30553,0.373083,0.769099,0.325367,0.325367,0.769099
-3.92385,0.998291,0.445653,3,7,0,1.18101,0.642081,1.58562,0.206172,0.706728,0.706728,0.206172
-3.40834,0.967421,0.445653,3,7,0,-1.64185,0.281082,-0.31185,0.323645,0.316947,0.316947,0.323645
-4.1252,0.872738,0.445653,3,7,0,0.213686,-0.413558,-1.21671,0.903223,0.646408,0.646408,0.903223
-3.35876,1,0.445653,1,1,0,-0.0667149,-0.535839,-0.975757,0.79396,0.45943,0.45943,0.79396
-2.86308,0.986739,0.445653,3,7,0,-0.539683,0.434615,-0.00963624,0.478564,0.583992,0.583992,0.478564
-3.37986,0.524431,0.445653,2,3,0,-0.464069,-0.52589,-0.156465,0.336925,0.20434,0.20434,0.336925
-3.19137,0.902876,0.445653,2,3,0,-0.185258,-0.665553,-0.826972,0.690644,0.334168,0.334168,0.690644
-3.62631,0.905576,0.445653,3,7,0,-1.302,1.27675,-0.104518,0.545817,0.795111,0.795111,0.545817
-3.03112,0.994941,0.445653,3,5,0,-1.18036,0.594048,-0.103242,0.406169,0.527716,0.527716,0.406169
-3.8039,0.868195,0.445653,3,7,0,1.63868,-0.0374447,1.47337,0.206605,0.522589,0.522589,0.206605
-3.8039,0.516996,0.445653,3,7,0,1.63868,-0.0374447,1.47337,0.206605,0.522589,0.522589,0.206605
-3.46799,0.973622,0.445653,2,3,0,1.33821,0.264732,1.22428,0.300352,0.65552,0.65552,0.300352
-5.9598,0.566487,0.445653,2,3,0,1.26628,-1.31665,1.21121,0.0777885,0.0705534,0.0705534,0.0777885
-6.06793,0.959959,0.445653,4,11,0,-1.14982,1.76548,-0.705757,0.88362,0.956349,0.956349,0.88362
-5.54079,0.977056,0.445653,2,3,0,-2.74081,-0.422543,-0.990277,0.23455,0.0694213,0.0694213,0.23455
-4.52554,0.994116,0.445653,3,7,0,0.294185,-1.78528,-1.2821,0.74519,0.119807,0.119807,0.74519
-4.16923,0.93499,0.445653,2,3,0,0.634116,-1.14667,-1.30219,0.890106,0.411679,0.411679,0.890106
-8.38935,0.307272,0.445653,2,3,0,1.72096,-0.459709,-1.78976,0.992161,0.9303,0.9303,0.992161
-6.5136,0.919269,0.445653,3,5,0,0.464122,-0.904502,-2.27502,0.983852,0.717104,0.717104,0.983852
-5.00622,1,0.445653,3,7,0,-1.3955,-0.229668,0.275798,0.101857,0.106155,0.106155,0.101857
-3.56987,1,0.445653,1,1,0,-1.09521,0.150926,0.188606,0.210569,0.272502,0.272502,0.210569
-3.08774,0.994084,0.445653,3,7,0,0.0589556,-0.0311395,-0.47596,0.727056,0.616008,0.616008,0.727056
-3.34099,0.996811,0.445653,2,3,0,0.298804,-1.03615,-0.56539,0.597109,0.230036,0.230036,0.597109
-3.20429,0.790354,0.445653,2,3,0,0.15223,-0.720879,-0.106771,0.412144,0.234557,0.234557,0.412144
-3.20429,0.724832,0.445653,1,1,0,0.15223,-0.720879,-0.106771,0.412144,0.234557,0.234557,0.412144
-3.30922,0.976256,0.445653,3,7,0,0.755804,0.60913,0.821004,0.431171,0.76007,0.76007,0.431171
-3.57088,0.879654,0.445653,2,3,0,0.988269,0.713804,1.06564,0.394314,0.794168,0.794168,0.394314
-3.53093,1,0.445653,3,7,0,1.73385,-0.211114,1.20682,0.290922,0.526175,0.526175,0.290922
-4.01871,0.872692,0.445653,1,1,0,1.6731,-0.352148,1.44629,0.171985,0.382847,0.382847,0.171985
-4.17521,0.979343,0.445653,3,7,0,-1.89161,0.548438,-1.44816,0.825369,0.657783,0.657783,0.825369
-4.17521,0.682694,0.445653,3,7,0,-1.89161,0.548438,-1.44816,0.825369,0.657783,0.657783,0.825369
-5.13174,0.821475,0.445653,3,7,0,3.21616,-2.14113,0.227282,0.650326,0.215282,0.215282,0.650326
-5.23735,0.990961,0.445653,3,7,0,3.22589,-2.11112,-0.109035,0.791311,0.291666,0.291666,0.791311
-3.01587,0.997454,0.445653,3,7,0,1.07331,-0.498606,0.0260834,0.627742,0.512502,0.512502,0.627742
-3.29169,0.904609,0.445653,1,1,0,1.25822,-0.429633,-0.0847209,0.73067,0.618614,0.618614,0.73067
-2.90695,0.814319,0.445653,2,3,0,-0.0109623,-0.185691,-0.427795,0.659022,0.511361,0.511361,0.659022
-3.16071,0.981995,0.445653,3,5,0,1.02242,-0.244751,0.788787,0.310045,0.436379,0.436379,0.310045
-3.21277,0.828756,0.445653,2,3,0,0.895461,0.0246474,0.946536,0.27429,0.499555,0.499555,0.27429
-3.12586,0.66037,0.445653,2,3,0,0.0430744,-0.465829,0.0946827,0.351576,0.272244,0.272244,0.351576
-4.50237,0.778474,0.445653,2,3,0,-0.815316,-0.663094,0.0533311,0.170078,0.100215,0.100215,0.170078
-5.59613,0.996606,0.445653,3,7,0,-0.364038,2.01757,0.317123,0.734833,0.966235,0.966235,0.734833
-8.6088,0.94257,0.445653,3,7,0,-3.94542,3.56238,-0.395099,0.600405,0.972733,0.972733,0.600405
-8.791,1,0.445653,2,3,0,-5.12268,3.24457,0.206814,0.0918093,0.761267,0.761267,0.0918093
-8.67152,0.995878,0.445653,2,3,0,-5.28329,3.32818,-0.474699,0.267819,0.863864,0.863864,0.267819
-5.86496,0.96826,0.445653,3,7,0,-2.04922,2.53622,1.24115,0.119696,0.855951,0.855951,0.119696
-4.91505,0.980011,0.445653,2,3,0,-0.616498,2.10082,1.14671,0.308084,0.919711,0.919711,0.308084
-3.79222,0.998832,0.445653,2,3,0,-0.561795,1.38486,0.916134,0.267135,0.784449,0.784449,0.267135
-3.14382,0.98771,0.445653,3,7,0,-0.738311,0.901489,0.301261,0.391897,0.682093,0.682093,0.391897
-3.02324,0.958686,0.445653,3,5,0,-0.0430714,-0.519215,-0.170183,0.444747,0.28673,0.28673,0.444747
-2.99842,0.962496,0.445653,3,7,0,-0.0260367,-0.0343932,-0.447807,0.69745,0.587341,0.587341,0.69745
-2.93948,0.789434,0.445653,2,3,0,0.809004,-0.175464,0.0974698,0.607926,0.589187,0.589187,0.607926
-3.03144,0.897936,0.445653,2,3,0,0.989576,-0.700807,-0.0689648,0.605085,0.415063,0.415063,0.605085
-5.07937,0.441933,0.445653,2,3,0,0.184817,-1.85818,-1.78575,0.86968,0.148579,0.148579,0.86968
-3.84816,0.975168,0.445653,3,7,0,1.43842,-0.584385,1.11776,0.200772,0.299831,0.299831,0.200772
-3.54195,0.994272,0.445653,3,7,0,1.07932,-0.0500369,-0.092499,0.771056,0.744929,0.744929,0.771056
-3.92827,0.838244,0.445653,3,7,0,0.243252,-1.07588,0.0233419,0.293321,0.126546,0.126546,0.293321
-4.50207,0.991786,0.445653,3,7,0,2.1922,-0.841858,-0.320126,0.879806,0.696062,0.696062,0.879806
-4.08765,1,0.445653,3,7,0,-1.05654,1.42185,1.03358,0.154225,0.679958,0.679958,0.154225
-5.11115,0.938514,0.445653,3,7,0,-3.79453,0.731595,-1.66088,0.564348,0.338394,0.338394,0.564348
-5.68278,0.957163,0.445653,4,11,0,3.83088,-0.966256,2.08961,0.211721,0.452336,0.452336,0.211721
-6.87969,0.972829,0.445653,2,3,0,4.30471,-1.00194,2.60333,0.12967,0.424947,0.424947,0.12967
-4.9847,0.966904,0.445653,2,3,0,3.47992,-0.601769,1.86514,0.298988,0.601386,0.601386,0.298988
-4.19744,0.657983,0.445653,4,15,0,-1.47323,1.80192,0.528996,0.32535,0.832245,0.832245,0.32535
-4.28454,0.999077,0.445653,3,7,0,-1.10787,1.73561,0.983767,0.207544,0.798925,0.798925,0.207544
-4.34694,0.947924,0.445653,2,3,0,-1.8881,1.58376,0.714631,0.150127,0.637559,0.637559,0.150127
-2.94659,0.996881,0.445653,3,7,0,0.170915,-0.479218,-0.453255,0.645246,0.417203,0.417203,0.645246
-3.36095,0.774572,0.445653,3,7,0,-0.780592,0.58867,0.574745,0.207278,0.455618,0.455618,0.207278
-4.7169,0.898483,0.445653,3,7,0,-0.929561,-0.553026,-2.00525,0.926075,0.492409,0.492409,0.926075
-5.40869,0.728661,0.445653,3,5,0,0.323985,0.143028,-1.2433,0.950434,0.864519,0.864519,0.950434
-4.54756,1,0.445653,2,3,0,0.243234,0.151959,-0.964432,0.91085,0.819296,0.819296,0.91085
-3.35262,1,0.445653,1,1,0,-0.0932503,0.0427913,-0.685323,0.789213,0.663215,0.663215,0.789213
-3.87513,0.996447,0.445653,3,7,0,0.826464,-1.45633,-0.257305,0.471218,0.13837,0.13837,0.471218
-3.98854,0.923689,0.445653,2,3,0,0.801776,-1.60611,-0.760952,0.672072,0.161178,0.161178,0.672072
-4.75482,0.993836,0.445653,4,15,0,-2.13467,2.11427,0.488335,0.269518,0.83279,0.83279,0.269518
-3.31564,0.983805,0.445653,3,7,0,-1.82342,0.343365,-0.805618,0.532748,0.417979,0.417979,0.532748
-3.27298,0.889519,0.445653,4,15,0,-0.557669,-0.630352,-0.933797,0.663643,0.29223,0.29223,0.663643
-3.27352,0.985563,0.445653,3,7,0,0.279113,0.758845,0.861903,0.334957,0.718068,0.718068,0.334957
-3.8989,0.952847,0.445653,2,3,0,0.573712,0.882422,1.49293,0.178033,0.699648,0.699648,0.178033
-4.3741,0.901176,0.445653,3,7,0,0.0838685,1.54866,0.73419,0.540946,0.920342,0.920342,0.540946
-4.2844,0.999582,0.445653,2,3,0,-0.00582174,0.661813,1.51251,0.085565,0.451477,0.451477,0.085565
-4.84938,0.950749,0.445653,2,3,0,-0.38476,1.57893,1.75204,0.090306,0.73518,0.73518,0.090306
-3.47395,1,0.445653,3,7,0,1.65772,-1.1489,0.234886,0.50976,0.294221,0.294221,0.50976
-3.46394,1,0.445653,3,7,0,1.61236,-1.09275,-0.160426,0.698563,0.398263,0.398263,0.698563
-3.522,0.996525,0.445653,2,3,0,1.52643,-1.26962,-0.127438,0.625202,0.292066,0.292066,0.625202
-3.26276,0.918091,0.445653,3,7,0,-1.45719,0.100324,-0.467166,0.395909,0.312302,0.312302,0.395909
-3.47911,0.857429,0.445653,2,3,0,-2.1082,0.526949,-0.891881,0.550456,0.459485,0.459485,0.550456
-4.13113,0.972757,0.445653,3,7,0,-0.865921,1.67107,0.921269,0.261655,0.825628,0.825628,0.261655
-3.95039,1,0.445653,2,3,0,-1.12333,1.6077,0.656253,0.304039,0.807806,0.807806,0.304039
-3.84981,0.940899,0.445653,3,7,0,-1.46694,1.15349,-0.553175,0.688452,0.801104,0.801104,0.688452
-3.36557,0.890556,0.445653,2,3,0,-1.88093,0.361681,-0.891674,0.565643,0.433915,0.433915,0.565643
-3.37678,0.938251,0.445653,3,7,0,0.678497,-1.12359,-0.538591,0.652963,0.263066,0.263066,0.652963
-3.14371,0.987871,0.445653,3,7,0,1.14515,-0.626994,-0.140202,0.689666,0.50784,0.50784,0.689666
-2.84914,0.978212,0.445653,2,3,0,0.570421,-0.131729,0.0781123,0.570151,0.556964,0.556964,0.570151
-2.88649,0.951956,0.445653,4,15,0,0.684256,0.00618322,0.286889,0.529132,0.601024,0.601024,0.529132
-2.88344,0.997935,0.445653,3,7,0,-0.352018,-0.249336,-0.292855,0.496089,0.364049,0.364049,0.496089
-3.55008,0.983025,0.445653,4,11,0,-1.7773,0.454914,-1.10439,0.708146,0.558954,0.558954,0.708146
-5.44525,0.915367,0.445653,4,15,0,-3.77811,1.97102,-0.307659,0.232941,0.615758,0.615758,0.232941
-5.14995,0.884154,0.445653,2,3,0,-3.25672,1.5216,0.0497418,0.137691,0.434562,0.434562,0.137691
-4.53727,1,0.445653,2,3,0,-2.75209,1.83743,-0.0310085,0.298878,0.721875,0.721875,0.298878
-5.13299,0.80723,0.445653,4,9,0,2.43905,-1.63916,-0.807158,0.917904,0.491971,0.491971,0.917904
-5.27188,0.955008,0.445653,2,3,0,0.605356,-2.16003,-0.619471,0.421716,0.0433043,0.0433043,0.421716
-6.06096,0.97152,0.445653,2,3,0,0.0683847,-1.24552,-2.43378,0.975646,0.502782,0.502782,0.975646
-6.14589,0.905759,0.445653,1,1,0,0.440919,-1.12752,-2.2646,0.979012,0.610753,0.610753,0.979012
-7.34978,0.902203,0.445653,2,3,0,1.3413,-2.02665,-2.53687,0.987732,0.456329,0.456329,0.987732
-6.89825,0.98353,0.445653,3,7,0,3.4372,0.904858,1.90727,0.628905,0.965764,0.965764,0.628905
-5.40772,0.996823,0.445653,2,3,0,1.73361,1.27395,2.26894,0.177948,0.882111,0.882111,0.177948
-4.66724,0.995252,0.445653,3,7,0,2.13938,-1.78902,-0.734472,0.860483,0.330886,0.330886,0.860483
-3.66364,1,0.445653,3,7,0,1.77377,-0.616791,1.07367,0.270841,0.369705,0.369705,0.270841
-3.12808,0.970055,0.445653,4,11,0,0.0694981,0.721542,0.489261,0.453266,0.735619,0.735619,0.453266
-3.84284,0.672233,0.445653,2,3,0,0.0377801,-0.0729514,0.890225,0.13996,0.269266,0.269266,0.13996
-3.38636,0.987246,0.445653,3,7,0,0.231118,-0.813908,-0.911499,0.7756,0.381025,0.381025,0.7756
-3.94751,0.759274,0.445653,3,7,0,0.112891,-0.456411,0.649388,0.162153,0.190106,0.190106,0.162153
-3.92885,1,0.445653,1,1,0,0.247456,-0.538792,0.640398,0.171913,0.186863,0.186863,0.171913
-3.45012,0.993321,0.445653,3,7,0,-0.0172132,0.224661,0.865139,0.179045,0.393403,0.393403,0.179045
-3.53498,0.898063,0.445653,2,3,0,0.506,0.731451,1.21879,0.231451,0.679202,0.679202,0.231451
-4.77452,0.857673,0.445653,4,15,0,-3.00683,1.00807,-0.195949,0.167025,0.311151,0.311151,0.167025
-5.06589,1,0.445653,2,3,0,-3.4106,1.47444,-0.195805,0.175876,0.433912,0.433912,0.175876
-4.81124,0.933763,0.445653,4,11,0,2.61454,-1.28916,1.30428,0.21701,0.219591,0.219591,0.21701
-4.81124,0.438242,0.445653,4,11,0,2.61454,-1.28916,1.30428,0.21701,0.219591,0.219591,0.21701
-3.09769,0.983173,0.445653,4,11,0,0.579648,0.452013,0.519874,0.497978,0.723882,0.723882,0.497978
-3.58819,0.789478,0.445653,3,7,0,-0.389335,-0.642427,-0.0921759,0.299976,0.170511,0.170511,0.299976
-3.79394,0.998994,0.445653,3,7,0,-0.0746527,-0.664904,-1.29307,0.863726,0.472181,0.472181,0.863726
-4.51154,0.912009,0.445653,2,3,0,0.638195,-1.3896,-1.50085,0.904675,0.345211,0.345211,0.904675
-4.63044,0.968099,0.445653,1,1,0,0.468766,-1.25852,-1.63558,0.922827,0.398264,0.398264,0.922827
-5.58544,0.930925,0.445653,2,3,0,1.07714,-1.13971,-1.72435,0.967268,0.627634,0.627634,0.967268
-5.04694,0.831413,0.445653,2,3,0,-0.353828,-1.70923,-0.739137,0.357834,0.0459509,0.0459509,0.357834
-4.28084,1,0.445653,1,1,0,0.0876612,-1.61217,-0.87383,0.555557,0.0942467,0.0942467,0.555557
-5.96929,0.979312,0.445653,3,7,0,-1.94966,-1.32591,-2.58353,0.868925,0.11733,0.11733,0.868925
-6.24101,0.934514,0.445653,3,7,0,-0.783135,-1.42648,-2.76157,0.96489,0.294315,0.294315,0.96489
-6.15215,1,0.445653,1,1,0,-0.618683,-1.53584,-2.67774,0.96087,0.266466,0.266466,0.96087
-6.22939,1,0.445653,1,1,0,-0.932961,-1.55994,-2.7416,0.952134,0.212278,0.212278,0.952134
-6.58426,0.975716,0.445653,2,3,0,-1.11298,-1.16621,-2.97122,0.974993,0.38363,0.38363,0.974993
-5.02825,0.862244,0.445653,3,7,0,-3.03458,0.181325,-0.876804,0.249806,0.142445,0.142445,0.249806
-5.55087,0.989825,0.445653,3,7,0,-3.49432,2.10192,-0.875788,0.588841,0.829955,0.829955,0.588841
-5.5368,1,0.445653,3,7,0,-3.52573,2.17495,-0.727978,0.526269,0.825223,0.825223,0.526269
-5.24974,0.888239,0.445653,2,3,0,-3.03777,2.2404,-0.293004,0.447355,0.850182,0.850182,0.447355
-4.59204,0.997453,0.445653,4,11,0,2.68487,-1.80023,-0.195118,0.781576,0.327288,0.327288,0.781576
-5.66869,0.803873,0.445653,4,15,0,3.58556,-0.90215,0.428821,0.861256,0.794527,0.794527,0.861256
-4.92681,1,0.445653,2,3,0,3.35486,-0.587594,0.905327,0.722443,0.781486,0.781486,0.722443
-4.70426,1,0.445653,1,1,0,3.45651,-0.741919,1.15633,0.599151,0.693459,0.693459,0.599151
-4.39094,0.85337,0.445653,2,3,0,1.23673,-1.40512,0.448262,0.25637,0.116935,0.116935,0.25637
-5.13855,0.858177,0.445653,3,7,0,1.04674,0.151731,-0.663478,0.925905,0.882226,0.882226,0.925905
-3.66115,1,0.445653,1,1,0,0.773238,-0.214437,-0.52659,0.833686,0.704944,0.704944,0.833686
-3.09371,1,0.445653,2,3,0,0.748618,-0.834965,-0.267799,0.610461,0.342198,0.342198,0.610461
-4.09742,0.751665,0.445653,3,7,0,0.919827,1.12931,1.2287,0.39933,0.875419,0.875419,0.39933
-3.64631,0.950959,0.445653,4,15,0,1.56798,0.0269638,0.367519,0.702641,0.778059,0.778059,0.702641
-3.06121,0.997082,0.445653,3,7,0,-0.231476,-0.20773,0.13679,0.328983,0.313517,0.313517,0.328983
-3.50066,0.966786,0.445653,3,5,0,-0.789499,0.367178,-0.853478,0.783238,0.689618,0.689618,0.783238
-5.25995,0.546612,0.445653,2,3,0,-1.58002,-0.410427,0.044467,0.111117,0.0797798,0.0797798,0.111117
-5.21349,1,0.445653,2,3,0,1.3256,0.143363,-0.4953,0.921258,0.891643,0.891643,0.921258
-6.53504,0.845477,0.445653,1,1,0,1.59105,0.351383,-0.575488,0.95662,0.946308,0.946308,0.95662
-4.02375,0.869393,0.445653,3,7,0,0.0467936,0.720071,-0.31499,0.801683,0.858383,0.858383,0.801683
-4.47251,1,0.445653,3,5,0,-1.21935,-0.838414,-0.534572,0.271184,0.0861476,0.0861476,0.271184
-3.45008,1,0.445653,1,1,0,-0.830012,-0.66337,-0.732925,0.493117,0.194062,0.194062,0.493117
-4.19838,0.841042,0.445653,3,5,0,-0.0136364,1.3035,1.49266,0.155059,0.750393,0.750393,0.155059
-2.98792,0.987586,0.445653,4,15,0,0.238764,-0.115176,-0.344514,0.692667,0.587327,0.587327,0.692667
-4.15913,0.589396,0.445653,3,5,0,-2.40458,1.48695,-0.598521,0.569403,0.762755,0.762755,0.569403
-3.57875,0.938714,0.445653,3,7,0,-1.01013,-0.353652,-1.33853,0.788063,0.406393,0.406393,0.788063
-2.90795,0.971964,0.445653,3,7,0,0.64353,-0.537502,-0.0597497,0.556144,0.408125,0.408125,0.556144
-6.31357,0.425877,0.445653,3,7,0,-0.810562,-0.553984,0.86941,0.0429687,0.0579794,0.0579794,0.0429687
-2.80443,1,0.445653,2,3,0,-0.0196732,0.226366,0.171872,0.465791,0.564928,0.564928,0.465791
-2.81215,0.974263,0.445653,3,7,0,-0.43143,0.204584,-0.164608,0.52557,0.535527,0.535527,0.52557
-3.32951,0.806512,0.445653,3,7,0,-1.40885,-0.0967985,-0.603236,0.42576,0.269097,0.269097,0.42576
