                  Mean            SD         Naive SE        MCSE          ESS    
      y[72]    2.1130000000  0.8688992957 0.02747700832 0.24582762705   12.4933099
     y[136]    2.1250000000  0.9111559719 0.02881328175 0.10610529362   73.7413950
         lp -493.1072834000 24.1349187112 0.76321314271 2.71276586320   79.1529412
     y[140]    2.7130000000  0.6834457536 0.02161245239 0.06298236085  117.7525247
      y[27]    2.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.0000000
      y[78]    2.8330000000  0.5342250428 0.01689367918 0.06729784543   63.0153227
     y[168]    1.0800000000  0.3281885246 0.01037823240 0.03611709352   82.5697930
     y[101]    1.6660000000  0.6023344642 0.01904748820 0.07642280055   62.1197257
     y[135]    1.4680000000  0.4992246240 0.01578686876 0.09407798184   28.1589212
      y[31]    1.7150000000  0.4516403204 0.01428212096 0.14527560015    9.6649599
      y[82]    1.0130000000  0.1511749115 0.00478057045 0.01300000000  135.2299045
     y[114]    2.4230000000  0.8768351269 0.02772796134 0.10764189602   66.3549310
     y[182]    1.9600000000  0.1960572326 0.00619987407 0.01095445115  320.3203203
      y[92]    2.1210000000  0.9753513779 0.03084331873 0.17866449004   29.8020209
  phi[1][1]    0.0367321938  0.0343887862 0.00108746890 0.00740130007   21.5882615
  phi[1][2]    0.0015487166  0.0050186066 0.00015870228 0.00015791171 1000.0000000
  phi[1][3]    0.0014288837  0.0046697159 0.00014766938 0.00014263493 1000.0000000
  phi[1][4]    0.0199375231  0.0919849795 0.00290882046 0.01102973751   69.5510159
  phi[1][5]    0.0015928790  0.0053579618 0.00016943363 0.00013668083 1000.0000000
  phi[1][6]    0.2498911648  0.0937755690 0.00296544387 0.02028694811   21.3671195
  phi[1][7]    0.3257529653  0.0890626543 0.00281640842 0.01685892191   27.9081900
  phi[1][8]    0.0375192505  0.0334027947 0.00105628911 0.00564875483   34.9671436
  phi[1][9]    0.0050907811  0.0130164430 0.00041161607 0.00153902004   71.5312964
 phi[1][10]    0.3205056421  0.0753269424 0.00238204707 0.00955203981   62.1882635
      y[15]    1.0200000000  0.1400700525 0.00442940398 0.02000000000   49.0490490
      y[59]    1.2210000000  0.4151280903 0.01312750286 0.13147412082    9.9697368
      y[26]    2.0000000000  0.0000000000 0.00000000000 0.00000000000 1000.0000000
      y[64]    2.1340000000  0.7814439549 0.02471142761 0.18543162861   17.7593901
     y[115]    2.7230000000  0.6501489781 0.02055951589 0.08624319619   56.8297940
     y[189]    2.4400000000  0.6203102327 0.01961593191 0.05981452815  107.5485423
     y[122]    2.5800000000  0.8014001761 0.02534249874 0.10106103766   62.8827261
      y[49]    2.4360000000  0.7800721201 0.02466804639 0.18114573629   18.5444211
      y[96]    1.0290000000  0.1678904023 0.00530916069 0.02900000000   33.5162749
      y[75]    1.5340000000  0.4990922691 0.01578268333 0.09540789625   27.3648484
  phi[2][1]    0.0343281496  0.0261012130 0.00082539283 0.00392855223   44.1424384
  phi[2][2]    0.0013020689  0.0039921105 0.00012624162 0.00015375594  674.1263775
  phi[2][3]    0.0012563054  0.0043082300 0.00013623820 0.00017729292  590.4933011
  phi[2][4]    0.5203611972  0.1049220892 0.00331792779 0.02598345902   16.3057180
  phi[2][5]    0.0929005184  0.0346594288 0.00109602737 0.00381350137   82.6028417
  phi[2][6]    0.1078834983  0.0813280997 0.00257182033 0.02164781884   14.1140925
  phi[2][7]    0.0063599438  0.0173433165 0.00054844382 0.00319914304   29.3898238
  phi[2][8]    0.0764639549  0.0351102953 0.00111028503 0.00508569537   47.6615628
  phi[2][9]    0.0032065535  0.0206622695 0.00065339833 0.00187971610  120.8290943
 phi[2][10]    0.1559378100  0.0538199845 0.00170193735 0.01031181613   27.2406092
