                  Mean           SD         Naive SE        MCSE          ESS    
theta[21][1]    0.635907386  0.248025496 0.00784325486  0.0588082277   17.7875639
theta[21][2]    0.364092614  0.248025496 0.00784325486  0.0588082277   17.7875639
      z[210]    1.121000000  0.326290462 0.01031821038  0.0847801077   14.8122430
       z[80]    1.034000000  0.181319819 0.00573383614  0.0340000000   28.4402049
      z[262]    1.037000000  0.188856206 0.00597215762  0.0326615642   33.4340173
      z[142]    1.290000000  0.453989104 0.01435639600  0.1298973954   12.2149016
      z[226]    1.930000000  0.255274686 0.00807249436  0.0323865541   62.1278058
      z[200]    1.843000000  0.363982807 0.01151014698  0.0635443852   32.8100864
       z[75]    1.986000000  0.117549214 0.00371723255  0.0140000000   70.4990705
       z[50]    1.011000000  0.104354635 0.00329998332  0.0110000000   89.9990900
          lp -507.711151606 42.131204800 1.33230567734 12.7499700499   10.9191650
      z[119]    1.995000000  0.070568973 0.00223158687  0.0050000000  199.1991992
      z[195]    1.979000000  0.143455845 0.00453647215  0.0140198272  104.7010832
      z[198]    1.943000000  0.231958627 0.00733517585  0.0527056818   19.3689550
       z[26]    1.024000000  0.153125594 0.00484225644  0.0160000000   91.5915916
       z[47]    1.852000000  0.355277669 0.01123486636  0.1002751769   12.5530410
   phi[1][1]    0.331675961  0.078220623 0.00247355327  0.0162969362   23.0372483
   phi[1][2]    0.294113415  0.057031349 0.00180348960  0.0103627596   30.2884071
   phi[1][3]    0.292346585  0.059111126 0.00186925794  0.0082886863   50.8589118
   phi[1][4]    0.054906324  0.088567193 0.00280074057  0.0282389953    9.8366514
   phi[1][5]    0.026957715  0.022910177 0.00072448341  0.0051949557   19.4488169
      z[171]    1.050000000  0.218054001 0.00689547297  0.0500000000   19.0190190
theta[23][1]    0.303460961  0.192994783 0.00610303092  0.0287651749   45.0149844
theta[23][2]    0.696539039  0.192994783 0.00610303092  0.0287651749   45.0149844
theta[19][1]    0.340290698  0.272654205 0.00862208303  0.0705256491   14.9461803
theta[19][2]    0.659709302  0.272654205 0.00862208303  0.0705256491   14.9461803
      z[114]    1.008000000  0.089128805 0.00281850030  0.0080000000  124.1241241
       z[72]    1.987000000  0.113330684 0.00358383089  0.0109595215  106.9330200
      z[221]    1.952000000  0.213873191 0.00676326413  0.0199888858  114.4815561
theta[12][1]    0.129253035  0.198297716 0.00627072437  0.0404766042   24.0008865
theta[12][2]    0.870746965  0.198297716 0.00627072437  0.0404766042   24.0008865
      z[156]    1.799000000  0.400948575 0.01267910721  0.1144693069   12.2687196
      z[110]    1.002000000  0.044698971 0.00141350557  0.0020000000  499.4994995
       z[90]    1.035000000  0.183871718 0.00581453427  0.0350000000   27.5990276
      z[116]    1.968000000  0.176088066 0.00556839358  0.0320000000   30.2802803
      z[240]    1.945000000  0.228094338 0.00721297629  0.0138443731  271.4453584
       z[61]    1.020000000  0.140070053 0.00442940398  0.0200000000   49.0490490
 theta[6][1]    0.101425331  0.134542628 0.00425461148  0.0228439488   34.6878560
 theta[6][2]    0.898574669  0.134542628 0.00425461148  0.0228439488   34.6878560
   phi[2][1]    0.032625001  0.052277886 0.00165317190  0.0150252463   12.1057815
   phi[2][2]    0.009374243  0.025326613 0.00080089783  0.0063484242   15.9155758
   phi[2][3]    0.252178163  0.062673218 0.00198190118  0.0133514265   22.0347769
   phi[2][4]    0.384932680  0.103684712 0.00327879849  0.0311439522   11.0836296
   phi[2][5]    0.320889914  0.052508434 0.00166046247  0.0085764931   37.4833715
       z[20]    1.727000000  0.445723759 0.01409502287  0.1397302958   10.1753748
      z[244]    1.533000000  0.499159454 0.01578480789  0.0520053416   92.1261017
theta[20][1]    0.156040253  0.176027622 0.00556648216  0.0345747091   25.9205716
theta[20][2]    0.843959747  0.176027622 0.00556648216  0.0345747091   25.9205716
      z[251]    1.938000000  0.241276220 0.00762982400  0.0096378882  626.7080478
      z[107]    1.007000000  0.083414375 0.00263779415  0.0070000000  141.9991420
      z[229]    1.665000000  0.472226638 0.01493311749  0.0450740132  109.7611147
       z[48]    1.857000000  0.350248017 0.01107581481  0.0977530903   12.8377933
      z[145]    1.036000000  0.186383311 0.00589395782  0.0240462517   60.0785259
      z[254]    1.026000000  0.159214790 0.00503481374  0.0238607069   44.5246183
      z[113]    1.022000000  0.146756729 0.00464085526  0.0220000000   44.4990445
       z[24]    1.018000000  0.133017644 0.00420638725  0.0180000000   54.6101657
       z[25]    1.931000000  0.253580960 0.00801893405  0.0569297813   19.8405749
      z[104]    1.089000000  0.284886223 0.00900889339  0.0857185316   11.0457052
      z[179]    1.023000000  0.149978310 0.00474273059  0.0230000000   42.5207817
       z[30]    1.035000000  0.183871718 0.00581453427  0.0350000000   27.5990276
      z[177]    1.576000000  0.494437527 0.01563548747  0.1426433003   12.0148982
      z[105]    1.025000000  0.156203071 0.00493957482  0.0250000000   39.0390390
       z[64]    1.963000000  0.188856206 0.00597215762  0.0265015723   50.7831039
      z[125]    1.120000000  0.325124139 0.01028132801  0.0880530143   13.6335820
      z[207]    1.378000000  0.485130242 0.01534116525  0.1230158075   15.5523082
      z[215]    1.046000000  0.209589904 0.00662781472  0.0308112534   46.2723960
       z[49]    1.919000000  0.272971635 0.00863212103  0.0687095335   15.7834174
      z[141]    1.905000000  0.293361656 0.00927691010  0.0895823643   10.7241198
      z[137]    1.811000000  0.391704522 0.01238678459  0.1260198397    9.6613836
       z[87]    1.054000000  0.226130792 0.00715088352  0.0540000000   17.5360546
      z[155]    1.082000000  0.274502006 0.00868051562  0.0420000000   42.7161856
      z[216]    1.265000000  0.441554040 0.01396316475  0.0566519589   60.7488222
      z[217]    1.162000000  0.368635175 0.01165726777  0.0510076247   52.2303992
       z[27]    1.035000000  0.183871718 0.00581453427  0.0350000000   27.5990276
      z[219]    1.103000000  0.304110972 0.00961683334  0.0280495593  117.5471475
      z[101]    1.003000000  0.054717401 0.00173031615  0.0030000000  332.6659993
 theta[8][1]    0.930721124  0.163021679 0.00515519813  0.0380510252   18.3551525
 theta[8][2]    0.069278876  0.163021679 0.00515519813  0.0380510252   18.3551525
theta[11][1]    0.102829838  0.140555389 0.00444475165  0.0213816995   43.2126159
theta[11][2]    0.897170162  0.140555389 0.00444475165  0.0213816995   43.2126159
      z[258]    1.026000000  0.159214790 0.00503481374  0.0249087223   40.8567593
       z[38]    1.765000000  0.424210979 0.01341472903  0.1229927730   11.8961004
       z[10]    1.708000000  0.454909818 0.01438551156  0.1488384658    9.3415782
      z[183]    1.021000000  0.143455845 0.00453647215  0.0210000000   46.6657133
      z[138]    1.902000000  0.297463417 0.00940661918  0.0925778951   10.3241076

