                  Mean             SD          Naive SE          MCSE           ESS    
      y[84]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[110]    2.92400000000  0.3825838083 0.0120983623012  0.053731844479   50.6978654
     y[195]    1.92500000000  0.2635231383 0.0083333333333  0.031028660586   72.1292556
      y[35]    1.67800000000  0.9472133937 0.0299535175432  0.298357727122   10.0790844
       y[7]    1.38600000000  0.7897009736 0.0249725374687  0.257544818106    9.4019885
      y[53]    1.00800000000  0.1263010370 0.0039939894782  0.008000000000  249.2492492
     y[120]    1.06200000000  0.3468087027 0.0109670541294  0.062000000000   31.2893539
      y[42]    1.29200000000  0.7065658039 0.0223435725710  0.204813194019   11.9011621
      y[79]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[152]    1.22000000000  0.6066036333 0.0191824911825  0.109178752512   30.8697960
      y[32]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
  phi[3][1]    0.00002805674  0.0001626599 0.0000051437575  0.000019741455   67.8895075
  phi[3][2]    0.00119130494  0.0048572831 0.0001536007787  0.000498381576   94.9867167
  phi[3][3]    0.00150903654  0.0034453643 0.0001089519862  0.000461773285   55.6689071
  phi[3][4]    0.59244823749  0.0977145126 0.0030900042033  0.022895066999   18.2152150
  phi[3][5]    0.10947033956  0.0442696247 0.0013999284509  0.005043074767   77.0585559
  phi[3][6]    0.09245049421  0.1229969117 0.0038895038630  0.037940576332   10.5094640
  phi[3][7]    0.03448856317  0.0323468981 0.0010228987326  0.006430800698   25.3008540
  phi[3][8]    0.00045874232  0.0017335757 0.0000548204757  0.000281424082   37.9457450
  phi[3][9]    0.02419077553  0.0322223060 0.0010189587834  0.008954962925   12.9474920
 phi[3][10]    0.14376444949  0.0894624796 0.0028290520065  0.025718192111   12.1004352
     y[174]    2.00900000000  0.1922393195 0.0060791410541  0.023115651263   69.1627373
      y[89]    1.10300000000  0.4006888463 0.0126708938734  0.054813826317   53.4360402
      y[38]    1.67800000000  0.9472133937 0.0299535175432  0.298357727122   10.0790844
     y[157]    1.32300000000  0.6189136079 0.0195717667586  0.103987712949   35.4238704
     y[184]    2.86700000000  0.3426783163 0.0108364398410  0.045216761887   57.4346968
     y[194]    2.74600000000  0.4813685861 0.0152222112624  0.031240998704  237.4136432
    elapsed    3.66411084654  0.4006819712 0.0126706764635  0.068216566361   34.5000633
     y[173]    2.94000000000  0.3383999328 0.0107011454767  0.045215533221   56.0125343
      y[88]    1.21000000000  0.4075120441 0.0128866623323  0.101762250150   16.0364227
     y[196]    2.85700000000  0.5146025805 0.0162731624405  0.073334090905   49.2415930
      y[60]    1.67800000000  0.9472133937 0.0299535175432  0.298357727122   10.0790844
      y[70]    1.54400000000  0.8881738866 0.0280865243997  0.280329964308   10.0382257
theta[1][1]    0.72245354281  0.0685782155 0.0021686335879  0.015089726327   20.6542597
theta[1][2]    0.13175183256  0.0445354863 0.0014083357329  0.007289458531   37.3268944
theta[1][3]    0.14579462463  0.0623699942 0.0019723123920  0.016412322217   14.4414678
     y[172]    2.87600000000  0.4825524395 0.0152596479926  0.087979795660   30.0831378
     y[125]    2.04600000000  0.8370093097 0.0264685584153  0.225586642631   13.7668258
      y[21]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[141]    1.08400000000  0.3564702948 0.0112725804974  0.042666666667   69.8022241
      y[61]    2.00400000000  0.0631505185 0.0019969947391  0.004000000000  249.2492492
      y[19]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
      y[58]    1.80700000000  0.3948504868 0.0124862687344  0.128772409053    9.4019885
       y[2]    2.61400000000  0.7897009736 0.0249725374687  0.257544818106    9.4019885
      y[34]    1.38600000000  0.7897009736 0.0249725374687  0.257544818106    9.4019885
     y[199]    1.84600000000  0.3638906655 0.0115072332216  0.047753999251   58.0660567
      y[86]    1.26800000000  0.6787021708 0.0214624471260  0.201156655371   11.3838631
     y[111]    2.99200000000  0.1263010370 0.0039939894782  0.008000000000  249.2492492
theta[3][1]    0.21306318982  0.0654171071 0.0020686705641  0.009344023053   49.0134042
theta[3][2]    0.20529706402  0.0794809168 0.0025134072775  0.017816042278   19.9022999
theta[3][3]    0.58163974616  0.0955061610 0.0030201699926  0.021693888188   19.3815266
     y[175]    2.93400000000  0.3574517754 0.0113036176409  0.045806355697   60.8952524
     y[171]    2.42300000000  0.7270485538 0.0229912939958  0.169987254424   18.2933865
      y[37]    2.32200000000  0.9472133937 0.0299535175432  0.298357727122   10.0790844
     y[107]    2.99200000000  0.1263010370 0.0039939894782  0.008000000000  249.2492492
     y[131]    2.97000000000  0.2432265593 0.0076914991490  0.022558565754  116.2516228
     y[169]    1.67100000000  0.7946007742 0.0251274827707  0.100448438957   62.5765454
      y[46]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
      y[62]    1.37800000000  0.7834090437 0.0247735691762  0.252039679416    9.6613836
     y[147]    1.11700000000  0.4189110723 0.0132471312550  0.065879519664   40.4336391
     y[165]    1.09500000000  0.4244468814 0.0134221889107  0.054553745161   60.5337464
     y[112]    1.81200000000  0.9631114077 0.0304562568873  0.282547144542   11.6190657
      y[97]    1.12200000000  0.4789001413 0.0151441521831  0.065009401030   54.2672234
      y[29]    1.66100000000  0.4736066969 0.0149767587716  0.149178863561   10.0790844
     y[121]    1.12200000000  0.4789001413 0.0151441521831  0.082000000000   34.1084690
      y[81]    1.04100000000  0.2176381547 0.0068823227450  0.033080709384   43.2833077
      y[20]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[198]    1.30100000000  0.6729426810 0.0212803160656  0.065054677857  107.0037719
      y[36]    1.19300000000  0.3948504868 0.0124862687344  0.128772409053    9.4019885
      y[45]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[142]    1.08000000000  0.3843796922 0.0121551531355  0.045607017004   71.0325710
      y[67]    1.00800000000  0.1263010370 0.0039939894782  0.008000000000  249.2492492
       y[3]    2.80700000000  0.3948504868 0.0124862687344  0.128772409053    9.4019885
     y[134]    2.18400000000  0.8239070474 0.0260542285018  0.180586698169   20.8154076
      y[91]    1.61100000000  0.4877672774 0.0154245556473  0.139828863655   12.1683493
     y[102]    2.83800000000  0.5459432700 0.0172642420643  0.153317390476   12.6797939
      y[12]    2.19300000000  0.3948504868 0.0124862687344  0.128772409053    9.4019885
     y[164]    1.15000000000  0.5116265843 0.0161790531788  0.075733450704   45.6384319
      y[94]    1.30200000000  0.7164560763 0.0226563304467  0.210405956823   11.5947951
      y[72]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[136]    1.08800000000  0.3720139707 0.0117641146881  0.033757303736  121.4459389
         lp -507.30984584444 51.2435669384 1.6204638695675 12.374639835347   17.1480037
     y[140]    1.11600000000  0.4677208171 0.0147906309116  0.096737904785   23.3765300
      y[27]    2.61400000000  0.7897009736 0.0249725374687  0.257544818106    9.4019885
      y[78]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[168]    1.55200000000  0.7628092015 0.0241221449684  0.075377568134  102.4112348
     y[101]    2.25800000000  0.8331447234 0.0263463494650  0.212298531947   15.4009288
     y[135]    1.81600000000  0.7929519360 0.0250753419273  0.170542923890   21.6185379
      y[31]    2.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
      y[82]    1.31400000000  0.6307153096 0.0199449693357  0.180025924059   12.2742976
     y[114]    1.08900000000  0.3784471195 0.0119675487140  0.047292235679   64.0369616
     y[182]    2.42300000000  0.6606871480 0.0208927620842  0.122402342026   29.1348148
      y[92]    1.07800000000  0.3873836162 0.0122501455529  0.078000000000   24.6656913
  phi[1][1]    0.01319399920  0.0167494324 0.0005296635593  0.003421855024   23.9594574
  phi[1][2]    0.00057067080  0.0020093696 0.0000635418449  0.000344237575   34.0724289
  phi[1][3]    0.00073838839  0.0022388434 0.0000707984433  0.000488165811   21.0335558
  phi[1][4]    0.02309229911  0.0405242012 0.0012814877616  0.011938624465   11.5218003
  phi[1][5]    0.00370178377  0.0065549129 0.0002072845468  0.000839171639   61.0143877
  phi[1][6]    0.64909484497  0.0778185903 0.0024608398952  0.016033794139   23.5555968
  phi[1][7]    0.15225065767  0.0478139946 0.0015120112693  0.009307526825   26.3901260
  phi[1][8]    0.00384151688  0.0103930977 0.0003286586071  0.002653762765   15.3378974
  phi[1][9]    0.00859206225  0.0137047403 0.0004333819415  0.001864161132   54.0473898
 phi[1][10]    0.14492377697  0.0589805010 0.0018651272072  0.009520490736   38.3794057
      y[15]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
      y[59]    1.23000000000  0.4210430824 0.0133145513359  0.131698308434   10.2209833
      y[26]    2.32200000000  0.9472133937 0.0299535175432  0.298357727122   10.0790844
      y[64]    1.36000000000  0.6006336327 0.0189937031871  0.136332925835   19.4096536
     y[115]    1.05900000000  0.3026724477 0.0095713431978  0.040509258201   55.8260881
     y[189]    1.30200000000  0.6922971004 0.0218923565492  0.104283800809   44.0708394
     y[122]    1.07800000000  0.3821806668 0.0120856138471  0.055011109989   48.2654780
      y[49]    1.29200000000  0.7065658039 0.0223435725710  0.204813194019   11.9011621
      y[96]    1.17400000000  0.3792991799 0.0119944932310  0.096703441281   15.3843782
      y[75]    1.50900000000  0.5217194564 0.0164982178186  0.146100802340   12.7517228
  phi[2][1]    0.18453835135  0.0821824568 0.0025988374709  0.013725727255   35.8498638
  phi[2][2]    0.00217958797  0.0091585533 0.0002896188852  0.001374692678   44.3856430
  phi[2][3]    0.00767396113  0.0139246501 0.0004403360988  0.001662989458   70.1115533
  phi[2][4]    0.00789192564  0.0192895580 0.0006099893821  0.003045401242   40.1194998
  phi[2][5]    0.07031033446  0.0564562776 0.0017853042558  0.009183928159   37.7891849
  phi[2][6]    0.04910583891  0.0542421189 0.0017152864093  0.010822805903   25.1184915
  phi[2][7]    0.10359990085  0.1038496788 0.0032840151940  0.026547701561   15.3022912
  phi[2][8]    0.23892024548  0.0878610150 0.0027784092497  0.015660255253   31.4771033
  phi[2][9]    0.04143814963  0.0538380883 0.0017025098396  0.013520500014   15.8560043
 phi[2][10]    0.29434170457  0.1151783285 0.0036422585512  0.022683491498   25.7823047
     y[160]    1.02800000000  0.2264227623 0.0071601164283  0.021746008574  108.4129242
      y[13]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[128]    2.92700000000  0.3546784414 0.0112159171180  0.050067731902   50.1826679
     y[105]    1.94100000000  0.2357426024 0.0074548356504  0.059000000000   15.9651177
     y[180]    2.94900000000  0.3138431097 0.0099245905456  0.034268547290   83.8752462
      y[56]    1.47200000000  0.8496693109 0.0268689028049  0.260941883696   10.6025976
      y[24]    1.80700000000  0.3948504868 0.0124862687344  0.128772409053    9.4019885
      y[25]    1.80700000000  0.3948504868 0.0124862687344  0.128772409053    9.4019885
     y[146]    1.72500000000  0.4467377022 0.0141270865565  0.092607295129   23.2709875
      y[17]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[153]    1.41700000000  0.6111337697 0.0193257466734  0.074237606523   67.7679958
     y[166]    1.09300000000  0.4056051226 0.0128263601819  0.056921973886   50.7746524
      y[44]    2.32200000000  0.9472133937 0.0299535175432  0.298357727122   10.0790844
     y[132]    1.97300000000  0.1621644144 0.0051280890493  0.022903177848   50.1325303
     y[170]    2.84300000000  0.5372519331 0.0169893978598  0.089988270841   35.6438133
     y[188]    2.89400000000  0.4346871898 0.0137460158938  0.051837352470   70.3182508
     y[187]    2.93200000000  0.3626396386 0.0114676722794  0.045136829013   64.5488420
     y[181]    2.91600000000  0.4013790043 0.0126927185861  0.049243160834   66.4381390
      y[80]    1.00800000000  0.1263010370 0.0039939894782  0.008000000000  249.2492492
     y[185]    2.93200000000  0.3570763273 0.0112917449273  0.039463062899   81.8729689

