                 Mean         SD         Naive SE        MCSE          ESS    
 theta[8][1] 0.465626747 0.1940597749 0.006136708908 0.0581090163   11.1528022
 theta[8][2] 0.534373253 0.1940597749 0.006136708908 0.0581090163   11.1528022
theta[11][1] 0.703121888 0.1078493621 0.003410496284 0.0322942781   11.1528022
theta[11][2] 0.296878112 0.1078493621 0.003410496284 0.0322942781   11.1528022
      z[258] 1.754000000 0.4308940353 0.013626065818 0.0660673057   42.5370896
       z[38] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[10] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[183] 1.265000000 0.4415540397 0.013963164755 0.1118356930   15.5885909
      z[138] 1.846000000 0.3611293597 0.011419913065 0.1076950427   11.2443452

